metric,h_stat,pvalue,significant
delta_gap,41.99411644011628,7.604899494285054e-10,True
delta_freq,119.57025549653733,1.0855477188041958e-26,True
delta_smdr,29.138523906012097,4.705978388436882e-07,True
delta_drought_sev,16.19974552059375,0.00030357776276592727,True
delta_drought_dur,52.25531260756156,4.496794511398325e-12,True
delta_flood_peak,63.386191617597134,1.721326979562532e-14,True
delta_sm_drought,26.68479426536578,1.6049834183481999e-06,True
delta_whiplash,83.16745910170334,8.717977003855519e-19,True
