gauge_id,mean_sp_baseline,mean_sp_future,delta_mean_sp,max_sp_baseline,max_sp_future,delta_max_sp,rcp
69012,0.29498675595238094,0.06552597222222223,-0.2294607837301587,40.143100000000004,19.0282,-21.114900000000006,rcp26
69015,0.9241835863095236,0.22308207870370372,-0.7011015076058198,75.7705,41.9781,-33.7924,rcp26
69017,0.3183502976190476,0.06732692592592593,-0.25102337169312167,46.501149999999996,25.4018,-21.099349999999994,rcp26
69023,0.10649778273809525,0.015048333333333334,-0.09144944940476192,27.354100000000003,10.000399999999999,-17.353700000000003,rcp26
69027,0.3581879712301587,0.05707795833333333,-0.3011100128968254,43.100750000000005,19.31415,-23.786600000000004,rcp26
69030,0.2322231150793651,0.03346673148148148,-0.1987563835978836,39.1862,15.68965,-23.49655,rcp26
69032,0.14556646825396824,0.017266962962962963,-0.12829950529100528,31.93625,13.5934,-18.34285,rcp26
69043,0.26292692956349206,0.038610490740740744,-0.22431643882275132,30.59735,12.668949999999999,-17.9284,rcp26
70002,0.21016964781746028,0.03601896296296296,-0.1741506848544973,42.8443,15.16835,-27.675949999999997,rcp26
71001,0.3624601587301587,0.06048175925925926,-0.30197839947089944,46.3795,18.9039,-27.4756,rcp26
71004,0.5433364037698413,0.135458125,-0.4078782787698413,59.0453,27.9621,-31.083199999999998,rcp26
71006,0.7526785863095237,0.16631486574074072,-0.5863637205687829,65.4589,28.905749999999998,-36.55315,rcp26
71008,0.4937888244047619,0.09574222222222223,-0.3980466021825397,56.468500000000006,32.18345,-24.285050000000005,rcp26
71014,0.41613208333333335,0.0745604861111111,-0.34157159722222225,47.08515,21.38215,-25.703,rcp26
72002,0.2373931994047619,0.04166886111111111,-0.19572433829365077,39.9019,16.8079,-23.093999999999998,rcp26
72004,0.9336213045634922,0.22636958796296297,-0.7072517166005292,69.51185000000001,30.550449999999998,-38.96140000000001,rcp26
72005,1.7491538392857144,0.5978846018518518,-1.1512692374338627,95.104,63.87695000000001,-31.22704999999999,rcp26
72007,0.0625989484126984,0.011949157407407408,-0.050649791005290996,23.84845,10.12665,-13.7218,rcp26
72009,0.9068168501984127,0.23185096296296293,-0.6749658872354498,62.030649999999994,27.03335,-34.997299999999996,rcp26
72014,0.05822692956349206,0.011015486111111111,-0.04721144345238095,21.043149999999997,7.7284999999999995,-13.314649999999997,rcp26
72015,1.6886017113095235,0.5649359907407407,-1.1236657205687828,96.436,64.8243,-31.611700000000013,rcp26
73005,0.6130738343253967,0.1301885185185185,-0.4828853158068782,65.13695,30.13125,-35.0057,rcp26
73009,1.8465846478174601,0.43596775925925924,-1.4106168885582009,107.8835,71.4196,-36.463899999999995,rcp26
73010,0.6672762996031745,0.07676139351851852,-0.590514906084656,51.40015,17.37435,-34.0258,rcp26
73011,0.4278797321428571,0.09824616666666666,-0.3296335654761905,54.63075,24.1157,-30.51505,rcp26
73014,3.6818004662698414,1.2125421805555556,-2.469258285714286,160.72019999999998,136.43259999999998,-24.287599999999998,rcp26
73015,0.0414697123015873,0.008601240740740741,-0.03286847156084656,16.06215,7.7329,-8.329249999999998,rcp26
74001,0.8820174255952382,0.17201687962962964,-0.7100005459656086,81.30255,35.06655,-46.236,rcp26
74005,0.03948878968253968,0.002584199074074074,-0.036904590608465605,18.281,6.1601,-12.120899999999999,rcp26
74006,0.36432197420634926,0.05625785185185185,-0.3080641223544974,57.7821,18.774949999999997,-39.00715,rcp26
74007,1.2416047519841271,0.33729100462962963,-0.9043137473544975,86.90865,64.26455,-22.644099999999995,rcp26
75003,2.3982485466269843,0.45354366666666657,-1.9447048799603177,110.8006,65.1334,-45.66720000000001,rcp26
75004,0.7311577876984128,0.11743862499999999,-0.6137191626984128,86.3121,31.63315,-54.67895,rcp26
75017,0.03481692956349206,0.0031918379629629627,-0.0316250916005291,19.38765,6.9043,-12.483350000000002,rcp26
76003,0.10320067460317461,0.01087411574074074,-0.09232655886243388,40.165350000000004,11.870149999999999,-28.295200000000005,rcp26
76005,0.39711690476190475,0.07566332407407407,-0.3214535806878307,51.098,21.842599999999997,-29.2554,rcp26
76007,0.25703140873015873,0.03383612037037037,-0.22319528835978836,36.9337,15.1227,-21.811,rcp26
76008,1.160259945436508,0.2880471018518519,-0.872212843584656,69.87735,38.0925,-31.784850000000006,rcp26
76011,1.6261692857142855,0.4252207731481481,-1.2009485125661374,99.29249999999999,72.90415,-26.38834999999999,rcp26
76014,2.2165490674603174,0.7794768101851852,-1.4370722572751322,111.8395,84.07485,-27.764650000000003,rcp26
77002,1.0445077876984126,0.23110820370370372,-0.8133995839947088,86.41415,63.99175,-22.422400000000003,rcp26
77003,1.5264720386904762,0.432662712962963,-1.0938093257275132,91.61439999999999,74.52985,-17.084549999999993,rcp26
77004,0.38633658234126983,0.07457268055555555,-0.3117639017857143,42.41015,19.2558,-23.15435,rcp26
78003,0.6908962847222222,0.1507022638888889,-0.5401940208333333,54.534099999999995,34.511449999999996,-20.02265,rcp26
78004,1.7958319990079366,0.5686597685185184,-1.2271722304894181,91.68785,70.1287,-21.559150000000002,rcp26
78006,1.0562460267857143,0.2002680648148148,-0.8559779619708996,71.98415,56.4642,-15.519950000000001,rcp26
79002,1.1163808829365078,0.23380303703703703,-0.8825778458994709,71.1707,55.9349,-15.235799999999998,rcp26
79003,2.0931152777777777,0.5691255555555556,-1.5239897222222223,120.4727,68.78275,-51.68995000000001,rcp26
79004,1.3191578323412698,0.36558498148148144,-0.9535728508597884,97.55895000000001,64.24805,-33.310900000000004,rcp26
79005,0.04726102678571428,0.003909189814814815,-0.04335183697089947,21.83365,8.4109,-13.422749999999999,rcp26
79006,1.2433630009920635,0.28117173148148145,-0.9621912695105821,94.2141,59.498999999999995,-34.71510000000001,rcp26
80001,0.45302710317460315,0.07257054166666665,-0.3804565615079365,69.9371,27.76665,-42.17045,rcp26
80002,0.3006777529761905,0.04126404166666667,-0.25941371130952384,67.75045,25.331400000000002,-42.41905,rcp26
80003,2.2329455357142853,0.5139241851851852,-1.7190213505291,145.85515,84.2499,-61.60525000000001,rcp26
80004,7.391909935515874,2.132397157407407,-5.2595127781084665,230.45095,153.87795,-76.57300000000001,rcp26
80005,4.267975044642857,1.2354003935185185,-3.0325746511243388,171.22485,113.8627,-57.36215,rcp26
80006,0.2829023958333333,0.020767930555555557,-0.2621344652777778,64.02305,18.122500000000002,-45.900549999999996,rcp26
81002,0.11440570436507935,0.011541305555555555,-0.1028643988095238,40.55195,12.918700000000001,-27.633249999999997,rcp26
81003,0.6106015228174602,0.10296513425925925,-0.5076363885582009,79.7003,33.6843,-46.016,rcp26
81004,0.39656274305555556,0.05287018981481481,-0.3436925532407408,62.30265,25.13055,-37.1721,rcp26
81006,1.4882509275793652,0.334484875,-1.1537660525793652,111.88075,74.3359,-37.54485000000001,rcp26
81007,0.6389652678571429,0.10502171296296295,-0.53394355489418,87.3817,34.52355,-52.858149999999995,rcp26
82001,0.3598278968253968,0.04743739814814815,-0.31239049867724866,54.97735,22.2676,-32.70975,rcp26
82003,0.5423390029761904,0.07054010648148148,-0.47179889649470896,73.53434999999999,26.629350000000002,-46.90499999999999,rcp26
83003,1.0493795138888888,0.1822036296296296,-0.8671758842592592,69.85135,53.13555,-16.715799999999994,rcp26
83004,0.9568437946428571,0.17180034259259258,-0.7850434520502645,66.68315,51.0301,-15.65305,rcp26
83006,0.6364863541666668,0.10242005092592593,-0.5340663032407409,57.3488,32.62155,-24.727249999999998,rcp26
83007,0.4949820684523809,0.06396495833333334,-0.4310171101190476,69.44454999999999,25.26545,-44.17909999999999,rcp26
83009,0.9376838392857142,0.18358435648148147,-0.7540994828042327,104.14005,33.048249999999996,-71.0918,rcp26
83010,0.6650158333333334,0.09998356018518519,-0.5650322731481482,70.70805,32.859700000000004,-37.848349999999996,rcp26
83013,0.774031185515873,0.1509976666666667,-0.6230335188492063,69.14394999999999,44.57425,-24.56969999999999,rcp26
84001,0.3598109126984127,0.052994726851851845,-0.30681618584656084,43.3691,21.1184,-22.250700000000002,rcp26
84004,0.9153181398809523,0.15813452314814813,-0.7571836167328042,62.225449999999995,35.11395,-27.111499999999992,rcp26
84005,0.6971875744047619,0.10850645370370371,-0.5886811207010582,59.2628,26.10805,-33.15475,rcp26
84008,0.6843299503968253,0.16091815740740742,-0.5234117929894179,78.5783,44.8959,-33.6824,rcp26
84009,0.9581837152777777,0.21052410648148145,-0.7476596087962962,78.17815,58.09755,-20.080600000000004,rcp26
84012,0.5549793998015873,0.10524123148148148,-0.4497381683201058,78.27260000000001,30.274549999999998,-47.99805000000001,rcp26
84013,0.6896086706349207,0.10937500925925926,-0.5802336613756615,58.771699999999996,27.116099999999996,-31.6556,rcp26
84014,0.9147212053571427,0.2071105509259259,-0.7076106544312168,86.4059,52.80045,-33.605450000000005,rcp26
84016,0.7609593898809524,0.17757760185185187,-0.5833817880291005,78.62285,42.3273,-36.29555,rcp26
84017,1.1205588442460317,0.19791941666666665,-0.922639427579365,109.71285,41.8793,-67.83355,rcp26
84018,0.9917879910714285,0.18194269444444444,-0.809845296626984,68.0464,47.3151,-20.731300000000005,rcp26
84019,0.616511949404762,0.15474974074074074,-0.4617622086640212,68.5515,38.417699999999996,-30.133800000000008,rcp26
84020,2.1115743452380955,0.3312179675925926,-1.780356377645503,120.70365,43.40375,-77.2999,rcp26
84022,1.1888838938492063,0.29695445833333334,-0.891929435515873,85.76605,61.694199999999995,-24.071850000000012,rcp26
84026,2.8509615228174603,0.7183490138888888,-2.1326125089285712,145.50764999999998,60.021150000000006,-85.48649999999998,rcp26
84030,0.5474281101190476,0.08022763425925927,-0.4672004758597883,72.51509999999999,30.029400000000003,-42.48569999999999,rcp26
85001,3.704078903769841,0.35521329166666665,-3.3488656121031743,102.26615,41.4473,-60.81885,rcp26
85002,1.1750367162698412,0.2525445648148148,-0.9224921514550264,94.19120000000001,43.5982,-50.59300000000001,rcp26
85003,9.394386934523808,2.8902880370370374,-6.504098897486771,301.45264999999995,205.3403,-96.11234999999994,rcp26
85004,3.394225515873016,0.9092978333333332,-2.4849276825396824,160.23325,79.73875,-80.4945,rcp26
88001,0.9807145337301588,0.13635684722222222,-0.8443576865079366,114.3253,63.818650000000005,-50.50664999999999,rcp26
89002,9.569311934523808,3.1578036990740745,-6.411508235449734,290.9499,177.26475,-113.68515000000002,rcp26
89003,15.54073422123016,4.9212048518518525,-10.619529369378307,363.87265,200.98795,-162.8847,rcp26
89005,15.608833293650793,5.015399972222223,-10.59343332142857,351.80805,206.52415,-145.2839,rcp26
89007,3.1034353422619048,0.8991019861111111,-2.2043333561507934,150.23180000000002,105.4884,-44.74340000000002,rcp26
90003,13.398168432539682,3.8326349907407407,-9.56553344179894,332.92145,163.81265,-169.1088,rcp26
92001,0.8927068601190475,0.12207663425925924,-0.7706302258597884,73.99164999999999,41.4407,-32.55094999999999,rcp26
93001,4.888412395833334,1.6405377083333332,-3.2478746875000004,184.20690000000002,100.01859999999999,-84.18830000000003,rcp26
94001,4.294539087301587,1.3811146990740741,-2.9134243882275124,169.05105,88.6973,-80.35375,rcp26
95001,3.1841383234126983,0.9143820925925926,-2.269756230820106,169.24985,94.0903,-75.15955000000001,rcp26
96001,3.054455982142857,0.598238087962963,-2.4562178941798942,134.91,79.3488,-55.5612,rcp26
96002,3.1143677628968254,0.6144282407407406,-2.499939522156085,122.80935,57.186499999999995,-65.62285,rcp26
96004,9.362074017857143,3.0505754583333333,-6.31149855952381,296.72294999999997,181.35215,-115.37079999999997,rcp26
97002,1.679386334325397,0.18934037037037038,-1.4900459639550265,118.14565,36.37495,-81.7707,rcp26
101002,0.09051886408730159,0.014286009259259257,-0.07623285482804233,42.580349999999996,15.97805,-26.602299999999996,rcp26
101005,0.05890549107142857,0.00714012962962963,-0.05176536144179894,26.697699999999998,9.69345,-17.00425,rcp26
102001,0.039706830357142855,0.004798060185185186,-0.03490877017195767,24.2782,7.2019,-17.076299999999996,rcp26
106001,0.8121012202380953,0.17978797685185186,-0.6323132433862434,60.5997,43.312799999999996,-17.286900000000003,rcp26
107001,1.0818103819444445,0.18890747222222223,-0.8929029097222222,93.7462,54.671099999999996,-39.075100000000006,rcp26
1001,1.245066388888889,0.08023303240740741,-1.1648333564814817,102.89065,31.55525,-71.33539999999999,rcp45
2001,2.9214454265873018,0.29128331018518516,-2.6301621164021167,128.6105,37.502449999999996,-91.10805,rcp45
2002,4.092241706349206,0.4386934351851852,-3.653548271164021,176.31529999999998,49.93605,-126.37924999999998,rcp45
3003,4.119259201388889,0.579519087962963,-3.539740113425926,173.62935,76.52875,-97.10059999999999,rcp45
4001,4.113160262896825,0.6499666203703703,-3.4631936425264547,177.78235,73.60990000000001,-104.17245,rcp45
4003,7.846346498015873,1.5876259259259258,-6.258720572089947,215.8662,133.23925,-82.62695,rcp45
4005,6.557018888888889,1.5817345925925927,-4.975284296296296,225.1814,109.33335,-115.84805,rcp45
4006,4.345498070436507,0.9129950324074074,-3.4325030380291,177.22390000000001,77.32390000000001,-99.9,rcp45
5003,6.192450793650794,1.241038949074074,-4.95141184457672,225.4054,108.38589999999999,-117.0195,rcp45
6007,4.433514499007936,0.5593730509259258,-3.8741414480820104,145.95085,74.3616,-71.58925,rcp45
6008,4.520201413690477,0.9812882083333333,-3.5389132053571433,133.8329,90.8656,-42.967299999999994,rcp45
7001,14.594086542658731,3.815946092592592,-10.77814045006614,271.0403,143.93535,-127.10495,rcp45
7002,8.571006984126983,2.1700623657407405,-6.400944618386243,197.0117,113.1859,-83.82579999999999,rcp45
7003,3.2063960119047614,0.4768855462962963,-2.729510465608465,110.3945,75.74225,-34.652249999999995,rcp45
7005,3.3919742708333334,0.6661731851851851,-2.7258010856481483,113.9599,77.34485000000001,-36.61505,rcp45
7006,5.392469672619048,1.1034983564814815,-4.288971316137566,185.89870000000002,94.55105,-91.34765000000002,rcp45
8004,7.023122142857143,1.737735666666667,-5.285386476190476,194.15845,113.79425,-80.36419999999998,rcp45
8005,12.803416706349207,2.193669935185185,-10.609746771164023,222.02859999999998,107.98755,-114.04104999999998,rcp45
8006,5.728788328373016,1.1596030324074074,-4.5691852959656085,157.1858,92.34100000000001,-64.84479999999999,rcp45
8009,7.234082624007938,1.9767645046296298,-5.257318119378308,164.76,102.16145,-62.59854999999999,rcp45
8011,5.6120746875,1.3290518333333332,-4.283022854166667,182.48160000000001,101.60454999999999,-80.87705000000003,rcp45
8013,16.354028665674605,3.94542262962963,-12.408606036044976,278.5603,131.56545,-146.99484999999999,rcp45
9002,2.925421468253968,0.29817360185185193,-2.627247866402116,132.4341,52.20700000000001,-80.2271,rcp45
9003,2.438771527777778,0.21310990740740743,-2.2256616203703707,111.9797,38.9373,-73.04239999999999,rcp45
9004,3.4211490376984126,0.36441318055555555,-3.056735857142857,165.5784,50.408699999999996,-115.16969999999999,rcp45
9005,6.546216438492063,1.4186088379629629,-5.1276076005291005,195.31375,117.8378,-77.47595,rcp45
10002,0.8519934523809525,0.02634087962962963,-0.8256525727513229,86.21180000000001,18.387900000000002,-67.82390000000001,rcp45
10003,0.9287711755952381,0.031165291666666664,-0.8976058839285714,76.15639999999999,16.714,-59.44239999999999,rcp45
11001,2.4822228769841272,0.16971790277777776,-2.3125049742063495,122.48835,34.94835,-87.53999999999999,rcp45
11003,5.392222371031746,1.0291659722222222,-4.363056398809524,155.0499,97.53989999999999,-57.51000000000002,rcp45
11004,2.25916154265873,0.1555734212962963,-2.1035881213624337,125.66365,35.105199999999996,-90.55845000000001,rcp45
12001,8.771816532738095,1.8343020092592597,-6.937514523478836,169.15865000000002,116.67420000000001,-52.48445000000001,rcp45
12002,6.0661777926587295,1.0279067314814814,-5.038271061177248,150.8388,99.0616,-51.77719999999999,rcp45
12005,14.531594171626985,3.272986865740741,-11.258607305886244,234.4389,150.72750000000002,-83.71139999999997,rcp45
12006,6.870678249007936,1.8627873611111112,-5.007890887896824,147.6951,105.57755,-42.117549999999994,rcp45
12007,13.893073943452382,3.298897074074074,-10.594176869378309,248.1071,124.996,-123.11110000000001,rcp45
12008,2.8518946329365082,0.21670320833333334,-2.6351914246031747,140.63655,54.312799999999996,-86.32375,rcp45
12009,5.228833497023809,0.4913783287037037,-4.737455168320105,169.0629,68.12195,-100.94095000000002,rcp45
13001,0.6357650198412699,0.03150921759259259,-0.6042558022486773,51.48295,17.503049999999998,-33.9799,rcp45
13004,4.637768080357143,0.7235433981481482,-3.9142246822089946,134.59195,87.9256,-46.666349999999994,rcp45
13005,0.3087645188492063,0.013263046296296295,-0.29550147255291,36.7334,11.0916,-25.641800000000003,rcp45
13007,5.102484216269842,0.7400006203703704,-4.362483595899471,142.5211,76.22614999999999,-66.29495,rcp45
13008,4.380909176587302,0.33235591666666664,-4.048553259920635,105.21459999999999,46.1453,-59.06929999999999,rcp45
14001,0.3311113988095238,0.019669791666666672,-0.3114416071428571,50.06325,16.371650000000002,-33.691599999999994,rcp45
14002,0.5172415029761903,0.02905164351851852,-0.4881898594576718,34.823,17.11875,-17.704250000000002,rcp45
14005,0.42551389384920635,0.02556325925925926,-0.39995063458994706,47.3507,15.11655,-32.23415,rcp45
15006,5.231024866071429,0.9197583009259258,-4.3112665651455035,144.1144,87.45044999999999,-56.66395,rcp45
15007,5.751187425595237,1.1588977407407408,-4.592289684854496,172.99895,114.57339999999999,-58.425550000000015,rcp45
15010,3.855757182539683,0.5696459351851852,-3.2861112473544978,122.22040000000001,68.9144,-53.30600000000001,rcp45
15011,119.09947205853175,21.79833325,-97.30113880853175,555.7760499999999,277.2862,-278.48984999999993,rcp45
15012,8.491073313492063,1.2056265462962963,-7.285446767195767,173.6286,88.23625,-85.39235000000001,rcp45
15013,5.6194901785714295,1.4209993935185188,-4.198490785052911,143.53795,123.90265000000001,-19.635299999999987,rcp45
15014,4.853844885912698,0.9681731944444443,-3.885671691468254,132.60205,93.3101,-39.291949999999986,rcp45
15016,5.181150322420635,1.1314100740740742,-4.049740248346561,192.8749,133.8572,-59.01769999999999,rcp45
15021,1.025865744047619,0.07176689351851853,-0.9540988505291006,64.19975,26.47235,-37.727399999999996,rcp45
15023,5.902921830357142,1.3990460324074074,-4.503875797949735,155.8558,128.55605,-27.29974999999999,rcp45
15024,8.084372837301586,1.6087346388888886,-6.475638198412698,237.26999999999998,157.65210000000002,-79.61789999999996,rcp45
15025,4.199024389880952,0.7231206805555556,-3.4759037093253964,129.1917,76.07885,-53.112849999999995,rcp45
15030,0.8114213095238094,0.07618087037037037,-0.7352404391534391,52.7859,33.6816,-19.104299999999995,rcp45
15039,13.137238630952382,3.047437583333333,-10.089801047619048,237.64659999999998,126.00065000000001,-111.64594999999997,rcp45
16001,3.0319264384920634,0.6065851481481481,-2.4253412903439155,103.12610000000001,64.80075,-38.325350000000014,rcp45
16003,5.117383095238095,1.2985985092592593,-3.8187845859788356,165.3581,124.59805,-40.76005000000001,rcp45
16004,2.111062058531746,0.3096681898148148,-1.8013938687169313,79.41475,51.33115,-28.083599999999997,rcp45
17001,3.1041784523809524,0.6668712083333334,-2.437307244047619,185.285,106.86869999999999,-78.4163,rcp45
17003,0.7360278224206349,0.08615998148148149,-0.6498678409391534,75.21615,39.35335,-35.8628,rcp45
17004,0.06704229166666667,0.0010002546296296296,-0.06604203703703704,26.84655,4.0779,-22.76865,rcp45
17005,0.7885618501984127,0.09940565740740741,-0.6891561927910054,80.6154,46.51335,-34.10204999999999,rcp45
17015,3.0716622966269838,0.7462812685185185,-2.325381028108465,148.10135000000002,101.01805,-47.08330000000002,rcp45
17018,0.9535801984126985,0.09377593055555557,-0.8598042678571429,74.97710000000001,37.865899999999996,-37.11120000000001,rcp45
18001,2.5944556597222226,0.5981869027777779,-1.9962687569444446,112.7991,84.76075,-28.038349999999994,rcp45
18002,2.8314291319444447,0.7217966342592592,-2.1096324976851855,137.6635,95.9445,-41.718999999999994,rcp45
18003,0.5405022519841269,0.040637569444444445,-0.49986468253968247,60.03565,30.9254,-29.110249999999997,rcp45
18008,4.8846880257936505,1.1400521990740742,-3.744635826719576,184.3157,123.30395000000001,-61.01174999999998,rcp45
18010,1.1519463888888888,0.17100703240740742,-0.9809393564814813,87.07045,42.38155,-44.6889,rcp45
18011,2.4971802182539684,0.5901284398148148,-1.9070517784391536,127.553,88.99105,-38.561949999999996,rcp45
18014,0.8887937847222223,0.11733353703703704,-0.7714602476851852,74.79795,35.5827,-39.21525,rcp45
18017,10.757997227182539,2.614208824074074,-8.143788403108465,295.0529,204.4359,-90.61700000000002,rcp45
18018,6.226284677579366,1.5243054768518518,-4.701979200727514,203.08235,166.8801,-36.20224999999999,rcp45
19001,0.5638465525793651,0.06181359259259259,-0.5020329599867726,56.8198,34.6399,-22.179900000000004,rcp45
19006,0.507779365079365,0.03280668518518519,-0.47497267989417985,48.39605,28.81115,-19.5849,rcp45
19010,0.0697436755952381,0.0015504120370370372,-0.06819326355820106,27.9904,4.50565,-23.484750000000002,rcp45
19017,0.48253480158730155,0.03510031481481482,-0.44743448677248676,45.8748,28.948050000000002,-16.92675,rcp45
19020,1.1567054662698413,0.15897515740740742,-0.9977303088624339,93.7337,59.74785,-33.98585,rcp45
20002,0.08231846230158729,0.002801810185185185,-0.0795166521164021,36.76395,4.58395,-32.18,rcp45
20003,0.6685510664682539,0.03366147685185185,-0.6348895896164021,58.4685,22.22385,-36.24465,rcp45
20007,0.7623551140873017,0.03517218981481482,-0.7271829242724869,73.62905,21.984,-51.645050000000005,rcp45
21003,1.0433149553571428,0.08673941666666667,-0.9565755386904762,73.1464,30.815350000000002,-42.33105,rcp45
21006,1.431056314484127,0.12026737962962962,-1.3107889348544974,80.65285,35.20585,-45.447,rcp45
21008,0.6517407242063492,0.047860819444444445,-0.6038799047619048,65.20885,25.8844,-39.32445,rcp45
21009,0.9524923462301587,0.06512823611111113,-0.8873641101190475,69.18955,27.09095,-42.0986,rcp45
21011,1.9409077827380952,0.16233118518518522,-1.77857659755291,95.18245,37.8989,-57.283550000000005,rcp45
21012,1.058645744047619,0.12163136111111111,-0.9370143829365079,89.09385,44.15625,-44.9376,rcp45
21013,1.907115441468254,0.2762823888888889,-1.6308330525793653,84.36545000000001,56.155699999999996,-28.209750000000014,rcp45
21015,1.522884642857143,0.14258987037037035,-1.3802947724867727,77.26895,39.9626,-37.30635,rcp45
21016,0.5091911458333334,0.026917115740740745,-0.4822740300925926,65.5118,21.839599999999997,-43.6722,rcp45
21017,3.3503510218253973,0.6896505231481481,-2.660700498677249,149.22140000000002,98.26375,-50.957650000000015,rcp45
21018,0.6735841865079365,0.052145666666666673,-0.6214385198412699,52.44605,27.333999999999996,-25.112050000000004,rcp45
21022,1.0145732341269842,0.050645499999999996,-0.9639277341269842,79.21905,23.66335,-55.555699999999995,rcp45
21023,0.6673471775793651,0.05143910648148148,-0.6159080710978837,71.4468,21.3038,-50.143,rcp45
21024,0.9791603174603174,0.10664120833333333,-0.872519109126984,81.58574999999999,38.1402,-43.44554999999999,rcp45
21026,4.826448278769842,1.1776939027777775,-3.6487543759920644,169.22480000000002,110.23140000000001,-58.99340000000001,rcp45
21027,0.7798363343253969,0.03596834259259259,-0.7438679917328043,64.11395,14.591999999999999,-49.521950000000004,rcp45
22001,1.462992425595238,0.12162452777777777,-1.3413678978174604,88.91095,38.7384,-50.17255,rcp45
22006,0.4562665773809524,0.018825453703703705,-0.4374411236772487,51.0774,11.4687,-39.6087,rcp45
22007,0.7883748958333334,0.06568266666666667,-0.7226922291666668,69.3063,21.11235,-48.193949999999994,rcp45
22009,1.9205932291666665,0.19549589814814816,-1.7250973310185183,116.7701,55.22064999999999,-61.54945000000001,rcp45
23001,1.379131111111111,0.1532823101851852,-1.2258488009259259,92.8423,36.58905,-56.253249999999994,rcp45
23004,1.5622804265873018,0.22614261574074074,-1.3361378108465611,98.65465,50.67485,-47.979800000000004,rcp45
23006,2.221622544642857,0.3308734861111111,-1.890749058531746,111.83605,55.93235,-55.9037,rcp45
23007,1.641626423611111,0.2232646805555556,-1.4183617430555555,99.28524999999999,52.93545,-46.34979999999999,rcp45
23008,1.5122968105158732,0.14563598148148146,-1.3666608290343918,106.9632,44.0132,-62.95,rcp45
23011,2.2001774801587306,0.31970257870370367,-1.880474901455027,117.22344999999999,68.23935,-48.984099999999984,rcp45
23016,0.13943106646825396,0.006920347222222222,-0.13251071924603172,27.226300000000002,10.1562,-17.070100000000004,rcp45
24001,2.0384739186507934,0.32219222685185184,-1.7162816917989416,109.90535,68.89365000000001,-41.01169999999999,rcp45
24003,3.1475882688492067,0.604135699074074,-2.5434525697751327,133.73925,87.41409999999999,-46.32515000000001,rcp45
24004,1.5812998611111113,0.19585507870370367,-1.3854447824074076,107.5757,57.143299999999996,-50.4324,rcp45
24005,0.8880336458333333,0.07288712962962964,-0.8151465162037037,92.9779,23.9667,-69.0112,rcp45
25001,2.265699751984127,0.4461634907407408,-1.8195362612433863,114.89224999999999,72.98240000000001,-41.90984999999998,rcp45
25003,5.053450029761905,1.1695655972222223,-3.8838844325396824,167.5491,121.67490000000001,-45.8742,rcp45
25006,2.235109280753968,0.472742037037037,-1.762367243716931,112.57235,73.71415,-38.8582,rcp45
25012,2.693408442460317,0.3993390740740741,-2.2940693683862428,131.10045000000002,78.7526,-52.34785000000002,rcp45
25020,0.6906622668650794,0.04904314351851852,-0.6416191233465609,80.8383,21.066000000000003,-59.7723,rcp45
25021,0.7468040823412698,0.045694023148148154,-0.7011100591931216,82.18405,20.3837,-61.800349999999995,rcp45
25029,0.5969136755952382,0.04111025925925926,-0.555803416335979,55.807950000000005,20.874850000000002,-34.9331,rcp45
26003,0.6003962301587301,0.03502850462962963,-0.5653677255291005,46.8137,14.418700000000001,-32.394999999999996,rcp45
26005,6.273749201388888,0.6464610277777778,-5.6272881736111104,129.02495,59.0269,-69.99804999999999,rcp45
26006,1.203877748015873,0.12914932407407406,-1.0747284239417991,89.42939999999999,32.8695,-56.559899999999985,rcp45
26008,0.2013180902777778,0.0142107962962963,-0.18710729398148152,36.54575,13.043149999999999,-23.5026,rcp45
26009,1.2588899355158727,0.13120694907407407,-1.1276829864417985,91.04795,35.1066,-55.94135,rcp45
27001,0.07282180555555556,0.0019099398148148148,-0.07091186574074075,24.5229,3.56965,-20.95325,rcp45
27002,1.3044313839285715,0.2222855138888889,-1.0821458700396827,86.4443,50.8468,-35.5975,rcp45
27003,0.5573669692460318,0.05298561574074073,-0.504381353505291,56.92165,22.738,-34.18365,rcp45
27006,0.7531287450396825,0.1022127824074074,-0.6509159626322751,77.1999,35.93045,-41.26945,rcp45
27007,1.8885865376984126,0.32684782870370377,-1.5617387089947088,94.63005000000001,66.40090000000001,-28.229150000000004,rcp45
27009,0.8581164236111113,0.08062477314814814,-0.7774916504629632,69.72135,25.169150000000002,-44.5522,rcp45
27021,0.4787262152777778,0.07405110185185185,-0.404675113425926,61.17105,27.9852,-33.18585,rcp45
27023,0.589201121031746,0.08078700925925926,-0.5084141117724867,61.00425,32.9352,-28.069049999999997,rcp45
27025,0.07139277281746031,0.0025090092592592594,-0.06888376355820106,17.779600000000002,3.47695,-14.302650000000002,rcp45
27026,0.4627391666666667,0.06652923611111111,-0.3962099305555556,60.9285,24.8283,-36.1002,rcp45
27029,0.7620775892857141,0.09978831944444444,-0.6622892698412697,72.26205,30.432000000000002,-41.83005,rcp45
27030,0.04003008928571428,0.0017051435185185186,-0.038324945767195764,16.57685,5.5857,-10.991150000000001,rcp45
27032,0.29492844742063495,0.011664296296296298,-0.28326415112433867,70.33155,16.87075,-53.46079999999999,rcp45
27034,1.7620004761904764,0.33109435648148144,-1.430906119708995,99.13175,68.78065000000001,-30.351099999999988,rcp45
27035,0.5861249900793651,0.07321549999999999,-0.5129094900793651,63.0878,27.00725,-36.08055,rcp45
