gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
27090,dtf,95,59,35,0
28001,ftd,86,61,25,14
28001,dtf,40,14,25,0
28003,ftd,252,138,114,3
28003,dtf,284,170,113,0
28008,ftd,123,91,32,15
28008,dtf,75,42,32,2
28009,ftd,87,64,23,9
28009,dtf,81,57,23,1
28012,ftd,98,72,26,11
28012,dtf,96,69,26,1
28015,ftd,21,12,9,4
28015,dtf,109,100,8,0
28018,ftd,112,84,28,11
28018,dtf,79,50,28,3
28022,ftd,71,48,23,10
28022,dtf,83,59,23,3
28023,ftd,70,48,22,14
28023,dtf,59,36,22,6
28024,ftd,105,79,26,11
28024,dtf,69,43,25,6
28026,ftd,111,85,26,10
28026,dtf,91,65,25,3
28031,ftd,168,132,36,7
28031,dtf,101,64,36,0
28033,ftd,206,142,64,2
28033,dtf,169,104,64,1
28039,ftd,263,186,76,2
28039,dtf,195,119,76,0
28040,ftd,74,50,24,3
28040,dtf,103,78,24,4
28043,ftd,82,56,26,14
28043,dtf,72,45,26,0
28044,ftd,38,22,16,16
28044,dtf,47,31,15,5
28046,ftd,97,70,27,17
28046,dtf,60,32,27,2
28048,ftd,117,90,27,7
28048,dtf,92,65,26,3
28050,ftd,111,79,32,12
28050,dtf,80,48,31,2
28052,ftd,80,54,26,7
28052,dtf,109,82,26,9
28055,ftd,123,94,29,13
28055,dtf,79,50,28,5
28056,ftd,111,86,25,9
28056,dtf,89,63,25,4
28060,ftd,18,10,8,3
28060,dtf,17,8,8,0
28066,ftd,213,156,56,2
28066,dtf,161,105,56,0
28067,ftd,81,56,25,12
28067,dtf,66,40,25,4
28072,ftd,80,60,20,6
28072,dtf,64,44,19,8
28074,ftd,92,68,24,12
28074,dtf,71,46,24,3
28080,ftd,196,132,64,8
28080,dtf,144,80,63,0
28081,ftd,222,162,59,0
28081,dtf,168,109,59,0
28082,ftd,111,88,23,10
28082,dtf,76,52,23,2
28085,ftd,64,43,21,10
28085,dtf,67,45,21,3
28091,ftd,112,82,30,11
28091,dtf,74,44,29,4
28093,ftd,105,80,25,13
28093,dtf,76,51,24,1
28115,ftd,197,141,56,16
28115,dtf,129,73,55,0
28116,ftd,77,48,29,5
28116,dtf,81,52,28,0
28117,ftd,71,48,23,12
28117,dtf,55,31,23,4
29002,ftd,43,27,16,15
29002,dtf,49,33,15,6
29003,ftd,34,19,15,13
29003,dtf,37,22,14,4
29005,ftd,145,116,29,13
29005,dtf,68,39,28,1
29009,ftd,60,40,20,9
29009,dtf,55,35,19,9
30001,ftd,88,62,26,12
30001,dtf,59,33,25,9
30004,ftd,133,104,29,9
30004,dtf,84,55,28,2
30005,ftd,49,29,20,14
30005,dtf,39,19,19,7
30011,ftd,25,14,11,4
30011,dtf,78,67,10,0
30012,ftd,122,96,26,14
30012,dtf,64,38,25,2
30014,ftd,139,108,31,7
30014,dtf,86,55,30,3
30015,ftd,29,15,14,11
30015,dtf,42,28,13,4
31002,ftd,23,14,9,4
31002,dtf,52,43,8,6
31006,ftd,5,1,4,4
31006,dtf,44,39,4,3
31010,ftd,97,72,25,12
31010,dtf,65,40,24,4
31021,ftd,99,75,24,12
31021,dtf,55,31,23,6
31023,ftd,120,94,26,6
31023,dtf,85,59,25,11
31025,ftd,154,126,28,12
31025,dtf,84,56,27,2
32003,ftd,122,97,25,11
32003,dtf,97,72,24,8
32004,ftd,86,65,21,9
32004,dtf,73,52,20,8
32006,ftd,98,76,22,11
32006,dtf,54,32,21,6
32008,ftd,96,74,22,16
32008,dtf,40,18,21,4
33006,ftd,50,33,17,10
33006,dtf,43,26,16,9
33007,ftd,24,12,12,10
33007,dtf,46,33,12,6
33012,ftd,108,84,24,12
33012,dtf,53,29,23,8
33013,ftd,69,51,18,8
33013,dtf,52,34,17,6
33014,ftd,82,63,19,10
33014,dtf,53,34,18,4
33018,ftd,108,85,23,9
33018,dtf,87,64,22,2
33019,ftd,56,38,18,7
33019,dtf,52,34,17,5
33020,ftd,116,0,0,0
33020,dtf,0,0,0,0
33021,ftd,61,44,17,8
33021,dtf,49,32,16,5
33022,ftd,108,85,23,7
33022,dtf,69,46,22,1
33023,ftd,17,14,3,2
33023,dtf,10,6,3,0
33024,ftd,84,65,19,9
33024,dtf,51,32,18,2
33026,ftd,66,48,18,7
33026,dtf,72,54,17,6
33028,ftd,128,92,36,21
33028,dtf,85,49,35,0
33029,ftd,36,19,17,8
33029,dtf,42,25,16,11
33031,ftd,115,92,23,12
33031,dtf,43,20,22,6
33032,ftd,0,0,0,0
33032,dtf,7,0,0,0
33033,ftd,96,73,23,11
33033,dtf,58,35,22,1
33034,ftd,59,42,17,6
33034,dtf,53,36,16,6
33035,ftd,59,40,19,8
33035,dtf,65,46,18,9
33039,ftd,85,64,21,11
33039,dtf,61,40,20,3
33053,ftd,11,4,7,7
33053,dtf,38,31,6,6
33054,ftd,17,9,8,8
33054,dtf,39,31,7,0
33058,ftd,109,85,24,13
33058,dtf,46,22,23,4
34002,ftd,85,64,21,5
34002,dtf,82,61,20,3
34003,ftd,70,32,38,4
34003,dtf,228,190,37,0
34004,ftd,46,28,18,9
34004,dtf,71,52,18,6
34005,ftd,76,54,22,2
34005,dtf,101,78,22,6
34006,ftd,76,57,19,4
34006,dtf,75,56,18,3
34007,ftd,88,68,20,8
34007,dtf,46,26,19,3
34008,ftd,68,33,35,6
34008,dtf,210,175,34,1
34010,ftd,75,55,20,8
34010,dtf,64,44,19,4
34011,ftd,11,5,6,6
34011,dtf,35,29,5,4
34012,ftd,0,0,0,0
34012,dtf,9,0,0,0
35003,ftd,126,99,27,15
35003,dtf,68,41,26,7
35008,ftd,95,72,23,12
35008,dtf,52,29,22,7
36003,ftd,74,58,16,7
36003,dtf,61,45,15,2
36006,ftd,89,68,21,8
36006,dtf,51,30,20,2
36009,ftd,103,78,25,13
36009,dtf,78,53,24,8
36010,ftd,139,111,28,16
36010,dtf,45,17,27,3
36011,ftd,131,102,29,11
36011,dtf,77,48,28,2
36012,ftd,179,127,52,7
36012,dtf,152,100,51,0
37001,ftd,76,52,24,13
37001,dtf,52,28,23,8
37003,ftd,87,67,20,13
37003,dtf,54,34,19,5
37005,ftd,91,72,19,5
37005,dtf,66,47,18,6
37008,ftd,97,75,22,8
37008,dtf,71,49,21,3
37009,ftd,98,60,38,14
37009,dtf,106,68,37,0
37010,ftd,99,60,38,11
37010,dtf,143,105,38,0
37011,ftd,98,77,21,8
37011,dtf,58,37,20,4
37018,ftd,132,104,27,10
37018,dtf,75,48,27,3
37019,ftd,201,161,39,5
37019,dtf,126,87,39,3
37020,ftd,103,83,20,8
37020,dtf,55,35,19,3
37031,ftd,139,115,24,5
37031,dtf,119,95,23,3
37033,ftd,225,161,63,2
37033,dtf,207,144,63,1
38001,ftd,94,74,20,9
38001,dtf,50,30,19,1
38003,ftd,0,0,0,0
38003,dtf,21,0,0,0
38004,ftd,70,52,18,6
38004,dtf,55,37,17,7
38007,ftd,215,163,52,4
38007,dtf,152,100,51,1
38012,ftd,78,40,38,5
38012,dtf,90,51,38,0
38014,ftd,160,129,31,5
38014,dtf,149,118,30,2
38017,ftd,0,0,0,0
38017,dtf,6,0,0,0
38018,ftd,104,78,26,15
38018,dtf,61,35,25,0
38021,ftd,103,80,23,9
38021,dtf,88,65,22,6
38026,ftd,83,61,22,11
38026,dtf,65,43,21,6
38029,ftd,39,29,10,5
38029,dtf,46,36,9,8
38030,ftd,13,7,6,5
38030,dtf,13,6,6,1
39001,ftd,23,10,13,9
39001,dtf,50,37,12,7
39002,ftd,56,35,21,14
39002,dtf,46,25,20,6
39004,ftd,0,0,0,0
39004,dtf,9,0,0,0
39005,ftd,204,127,76,7
39005,dtf,167,91,76,0
39006,ftd,38,21,17,12
39006,dtf,43,25,17,8
39007,ftd,119,89,29,11
39007,dtf,88,59,29,3
39008,ftd,50,29,21,14
39008,dtf,47,26,20,8
39010,ftd,20,13,7,5
39010,dtf,44,36,7,2
39011,ftd,52,18,34,4
39011,dtf,73,38,34,0
39012,ftd,186,132,53,17
39012,dtf,105,52,53,0
39014,ftd,0,0,0,0
39014,dtf,11,0,0,0
39015,ftd,9,4,5,5
39015,dtf,49,43,5,2
39016,ftd,31,18,13,12
39016,dtf,43,29,13,4
39017,ftd,123,101,22,11
39017,dtf,53,31,21,5
39019,ftd,5,2,3,3
39019,dtf,35,31,3,2
39020,ftd,31,14,17,17
39020,dtf,35,18,16,3
39021,ftd,57,35,22,12
39021,dtf,81,59,21,11
39022,ftd,119,92,26,19
39022,dtf,61,35,26,0
39023,ftd,0,0,0,0
39023,dtf,30,0,0,0
39025,ftd,88,64,24,11
39025,dtf,55,31,23,2
39027,ftd,1,0,1,1
39027,dtf,24,22,1,1
39028,ftd,0,0,0,0
39028,dtf,27,0,0,0
39029,ftd,39,20,19,8
39029,dtf,98,78,19,0
39034,ftd,71,49,22,12
39034,dtf,46,24,21,4
39035,ftd,24,13,11,6
39035,dtf,41,30,10,5
39036,ftd,4,0,4,2
39036,dtf,37,32,4,0
39037,ftd,0,0,0,0
39037,dtf,37,0,0,0
39042,ftd,31,12,19,19
39042,dtf,35,16,18,3
39049,ftd,219,154,65,1
39049,dtf,170,105,64,0
39052,ftd,125,96,29,9
39052,dtf,86,57,28,3
39054,ftd,123,95,28,18
39054,dtf,90,62,27,3
39056,ftd,6,0,6,1
39056,dtf,20,13,6,0
39061,ftd,16,3,13,8
39061,dtf,52,38,13,5
39065,ftd,0,0,0,0
39065,dtf,10,0,0,0
39069,ftd,156,114,42,7
39069,dtf,132,90,41,1
39072,ftd,55,35,20,15
39072,dtf,49,29,19,6
39078,ftd,31,14,17,4
39078,dtf,56,39,16,0
39081,ftd,77,54,23,16
39081,dtf,46,23,22,4
39087,ftd,174,131,43,7
39087,dtf,108,65,42,1
39088,ftd,0,0,0,0
39088,dtf,21,0,0,0
39095,ftd,85,37,48,6
39095,dtf,211,162,48,0
39099,ftd,57,31,26,19
39099,dtf,37,11,25,7
39101,ftd,0,0,0,0
39101,dtf,21,0,0,0
39105,ftd,75,54,21,12
39105,dtf,50,29,20,3
39108,ftd,29,13,16,16
39108,dtf,29,13,15,3
39114,ftd,0,0,0,0
39114,dtf,12,0,0,0
39120,ftd,3,2,1,1
39120,dtf,37,35,1,0
39125,ftd,0,0,0,0
39125,dtf,10,0,0,0
39127,ftd,0,0,0,0
39127,dtf,13,0,0,0
39141,ftd,46,14,32,4
39141,dtf,84,51,32,0
39142,ftd,21,8,13,9
39142,dtf,48,34,13,7
39143,ftd,48,29,19,13
39143,dtf,50,30,19,7
39144,ftd,62,42,20,10
39144,dtf,52,32,19,6
40003,ftd,85,60,25,19
40003,dtf,53,28,24,4
40004,ftd,93,68,25,18
40004,dtf,66,41,24,4
40005,ftd,99,72,27,20
40005,dtf,45,17,27,8
40006,ftd,99,74,25,11
40006,dtf,66,40,25,6
40007,ftd,109,81,27,19
40007,dtf,55,28,27,6
40009,ftd,54,16,38,1
40009,dtf,147,108,38,0
40010,ftd,64,45,19,9
40010,dtf,71,52,18,4
40011,ftd,83,59,24,15
40011,dtf,62,38,23,1
40012,ftd,0,0,0,0
40012,dtf,13,0,0,0
40013,ftd,62,36,26,9
40013,dtf,157,131,25,0
40016,ftd,1,0,1,1
40016,dtf,13,11,1,0
40017,ftd,108,79,29,22
40017,dtf,40,10,29,2
40018,ftd,8,3,5,2
40018,dtf,70,64,5,0
40020,ftd,128,98,29,21
40020,dtf,51,22,29,1
40021,ftd,108,81,27,18
40021,dtf,54,26,27,5
40022,ftd,80,55,25,17
40022,dtf,54,28,25,6
40033,ftd,2,0,2,2
40033,dtf,21,18,2,2
41001,ftd,154,0,0,0
41001,dtf,0,0,0,0
41003,ftd,102,76,26,19
41003,dtf,57,31,25,3
41004,ftd,42,8,34,7
41004,dtf,66,31,34,0
41005,ftd,95,71,24,17
41005,dtf,56,32,23,4
41006,ftd,120,90,30,23
41006,dtf,54,24,29,2
41009,ftd,57,21,36,3
41009,dtf,218,181,36,0
41011,ftd,129,98,31,15
41011,dtf,67,36,30,0
41012,ftd,136,106,30,16
41012,dtf,93,63,29,0
41013,ftd,112,84,28,19
41013,dtf,42,13,28,4
41014,ftd,133,103,30,14
41014,dtf,82,52,29,3
41016,ftd,104,77,27,20
41016,dtf,47,19,27,3
41019,ftd,115,86,29,21
41019,dtf,45,16,28,1
41020,ftd,114,87,27,13
41020,dtf,90,63,26,4
41022,ftd,114,86,28,8
41022,dtf,148,120,27,3
41023,ftd,9,4,5,3
41023,dtf,33,27,5,0
41025,ftd,134,104,30,18
41025,dtf,68,38,29,6
41027,ftd,116,87,29,29
41027,dtf,37,7,29,0
41028,ftd,81,60,21,14
41028,dtf,67,46,20,1
41029,ftd,95,69,26,21
41029,dtf,43,16,26,2
42001,ftd,76,40,36,7
42001,dtf,62,25,36,0
42003,ftd,129,99,30,8
42003,dtf,125,95,29,2
42004,ftd,23,11,12,8
42004,dtf,109,96,12,0
42006,ftd,15,6,9,9
42006,dtf,32,22,9,1
42008,ftd,11,4,7,5
42008,dtf,40,32,7,0
42010,ftd,20,6,14,14
42010,dtf,40,25,14,2
42011,ftd,95,52,43,8
42011,dtf,136,93,42,0
42016,ftd,17,7,10,10
42016,dtf,44,33,10,1
42017,ftd,172,134,38,6
42017,dtf,123,85,37,1
42024,ftd,17,9,8,8
42024,dtf,41,32,8,2
42026,ftd,8,2,6,6
42026,dtf,31,24,6,2
42027,ftd,24,11,13,5
42027,dtf,96,82,13,0
43005,ftd,16,4,12,12
43005,dtf,37,24,12,1
43006,ftd,55,33,22,15
43006,dtf,54,32,21,5
43007,ftd,73,47,26,18
43007,dtf,47,21,25,5
43008,ftd,7,2,5,0
43008,dtf,79,73,5,0
43009,ftd,107,79,28,17
43009,dtf,55,27,27,2
43014,ftd,23,8,15,8
43014,dtf,123,107,15,2
43017,ftd,43,27,16,8
43017,dtf,52,36,15,3
43018,ftd,24,9,15,15
43018,dtf,43,27,15,3
43021,ftd,26,9,17,17
43021,dtf,51,33,17,2
44001,ftd,43,25,18,16
44001,dtf,43,25,17,3
44002,ftd,35,19,16,5
44002,dtf,114,98,15,1
44006,ftd,28,11,17,6
44006,dtf,118,101,16,0
44009,ftd,40,15,25,19
44009,dtf,66,41,24,6
44011,ftd,142,111,31,13
44011,dtf,74,43,30,1
45001,ftd,99,69,30,18
45001,dtf,85,55,29,2
45003,ftd,134,104,30,9
45003,dtf,101,71,29,0
45004,ftd,143,110,33,8
45004,dtf,99,66,32,0
45005,ftd,157,126,31,7
45005,dtf,106,75,30,0
45009,ftd,94,67,27,22
45009,dtf,61,34,26,2
45012,ftd,86,59,27,18
45012,dtf,49,22,26,3
46003,ftd,131,99,32,9
46003,dtf,91,59,31,0
46005,ftd,189,146,43,3
46005,dtf,153,110,42,0
46008,ftd,133,103,30,11
46008,dtf,72,42,29,0
46014,ftd,90,61,29,19
46014,dtf,53,24,28,1
47001,ftd,118,86,32,10
47001,dtf,76,44,31,1
47004,ftd,117,82,35,11
47004,dtf,86,51,34,2
47005,ftd,175,138,37,6
47005,dtf,113,76,36,1
47008,ftd,118,87,31,13
47008,dtf,97,66,30,3
47009,ftd,98,68,30,16
47009,dtf,60,30,29,1
47011,ftd,142,109,33,12
47011,dtf,52,19,32,0
47014,ftd,152,115,37,10
47014,dtf,95,58,36,1
47018,ftd,167,132,35,8
47018,dtf,102,67,34,1
48003,ftd,66,44,22,12
48003,dtf,62,40,21,2
48004,ftd,121,81,40,10
48004,dtf,84,44,39,3
48005,ftd,65,40,25,23
48005,dtf,35,10,24,1
48011,ftd,92,66,26,8
48011,dtf,64,38,25,1
49001,ftd,91,63,28,13
49001,dtf,68,40,27,1
49002,ftd,38,18,20,19
49002,dtf,35,15,19,1
49004,ftd,78,54,24,15
49004,dtf,54,30,23,2
50001,ftd,100,71,29,20
50001,dtf,56,27,28,2
50002,ftd,141,111,30,14
50002,dtf,68,38,29,1
50006,ftd,115,86,29,15
50006,dtf,49,20,28,2
50007,ftd,131,101,30,12
50007,dtf,78,48,29,1
50008,ftd,148,118,30,9
50008,dtf,65,35,29,2
50011,ftd,131,101,30,12
50011,dtf,67,37,29,2
51001,ftd,54,31,23,17
51001,dtf,51,28,22,5
52004,ftd,129,101,28,22
52004,dtf,83,55,27,0
52005,ftd,77,50,27,15
52005,dtf,66,39,26,3
52006,ftd,111,84,27,13
52006,dtf,72,45,26,3
52007,ftd,135,106,29,15
52007,dtf,64,35,28,1
52009,ftd,95,67,28,18
52009,dtf,68,40,27,0
52010,ftd,116,88,28,10
52010,dtf,77,49,27,1
52011,ftd,96,69,27,17
52011,dtf,56,29,26,6
52015,ftd,59,36,23,15
52015,dtf,67,44,22,2
52016,ftd,89,66,23,7
52016,dtf,80,57,22,2
53005,ftd,106,77,29,15
53005,dtf,60,31,28,3
53006,ftd,122,92,30,15
53006,dtf,61,31,29,2
53007,ftd,128,99,29,12
53007,dtf,66,37,28,3
53008,ftd,89,62,27,14
53008,dtf,51,24,26,5
53009,ftd,104,75,29,13
53009,dtf,63,34,28,4
53013,ftd,120,93,27,9
53013,dtf,66,39,26,3
53017,ftd,100,71,29,17
53017,dtf,60,31,28,2
53018,ftd,100,71,29,16
53018,dtf,63,34,28,3
53022,ftd,95,66,29,16
53022,dtf,62,33,28,7
53023,ftd,69,44,25,15
53023,dtf,51,26,24,3
53028,ftd,63,38,25,14
53028,dtf,54,29,24,2
54001,ftd,66,41,25,16
54001,dtf,64,39,24,8
54002,ftd,95,73,22,11
54002,dtf,63,41,21,4
54003,ftd,116,86,30,8
54003,dtf,92,61,30,1
54004,ftd,194,147,46,6
54004,dtf,129,83,46,1
54005,ftd,76,48,28,18
54005,dtf,61,33,27,5
54007,ftd,152,119,33,9
54007,dtf,81,48,32,3
54008,ftd,86,59,27,14
54008,dtf,61,34,26,5
54011,ftd,123,98,25,8
54011,dtf,71,46,24,4
54012,ftd,92,64,28,15
54012,dtf,75,46,28,4
54015,ftd,151,119,32,11
54015,dtf,55,22,32,0
