gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
30012,ftd,132,105,27,9
30012,dtf,46,18,27,5
30014,ftd,133,105,28,2
30014,dtf,64,35,28,6
30015,ftd,18,8,10,9
30015,dtf,35,24,10,8
31002,ftd,20,13,7,5
31002,dtf,41,33,7,7
31006,ftd,5,2,3,3
31006,dtf,34,30,3,3
31010,ftd,105,78,27,10
31010,dtf,46,18,27,8
31021,ftd,114,87,27,8
31021,dtf,51,23,27,9
31023,ftd,166,138,28,2
31023,dtf,81,52,28,12
31025,ftd,165,137,28,10
31025,dtf,73,44,28,2
32003,ftd,123,96,27,9
32003,dtf,71,43,27,9
32004,ftd,94,69,25,7
32004,dtf,49,23,25,7
32006,ftd,100,73,27,7
32006,dtf,42,14,27,8
32008,ftd,99,76,23,14
32008,dtf,27,3,23,6
33006,ftd,61,41,20,13
33006,dtf,36,15,20,7
33007,ftd,50,34,16,12
33007,dtf,33,16,16,5
33012,ftd,121,94,27,7
33012,dtf,48,20,27,10
33013,ftd,85,62,23,6
33013,dtf,47,23,23,9
33014,ftd,78,58,20,13
33014,dtf,40,19,20,7
33018,ftd,104,79,25,6
33018,dtf,61,35,25,8
33019,ftd,57,38,19,9
33019,dtf,35,15,19,6
33020,ftd,140,0,0,0
33020,dtf,0,0,0,0
33021,ftd,47,32,15,9
33021,dtf,44,28,15,9
33022,ftd,123,96,27,6
33022,dtf,46,18,27,5
33023,ftd,0,0,0,0
33023,dtf,6,0,0,0
33024,ftd,89,70,19,9
33024,dtf,41,21,19,4
33026,ftd,64,43,21,6
33026,dtf,55,33,21,9
33028,ftd,135,100,35,21
33028,dtf,71,35,35,0
33029,ftd,50,32,18,9
33029,dtf,36,17,18,10
33031,ftd,139,112,27,8
33031,dtf,43,15,27,6
33032,ftd,0,0,0,0
33032,dtf,8,0,0,0
33033,ftd,110,85,25,11
33033,dtf,44,18,25,4
33034,ftd,63,43,20,10
33034,dtf,43,22,20,9
33035,ftd,80,58,22,8
33035,dtf,50,27,22,8
33039,ftd,84,60,24,7
33039,dtf,46,21,24,5
33053,ftd,12,6,6,6
33053,dtf,35,28,6,6
33054,ftd,27,15,12,12
33054,dtf,31,18,12,3
33058,ftd,107,83,24,7
33058,dtf,40,15,24,3
34002,ftd,100,75,25,6
34002,dtf,66,40,25,10
34003,ftd,70,40,30,10
34003,dtf,174,144,29,0
34004,ftd,59,42,17,7
34004,dtf,56,38,17,5
34005,ftd,105,81,24,2
34005,dtf,71,46,24,7
34006,ftd,74,52,22,8
34006,dtf,64,41,22,5
34007,ftd,98,73,25,12
34007,dtf,39,13,25,5
34008,ftd,61,37,24,6
34008,dtf,174,150,23,0
34010,ftd,77,55,22,8
34010,dtf,56,33,22,3
34011,ftd,19,10,9,9
34011,dtf,30,20,9,7
34012,ftd,0,0,0,0
34012,dtf,12,0,0,0
35003,ftd,139,109,30,15
35003,dtf,62,31,30,3
35008,ftd,101,75,26,11
35008,dtf,53,26,26,6
36003,ftd,49,31,18,9
36003,dtf,43,24,18,12
36006,ftd,92,69,23,11
36006,dtf,40,16,23,3
36009,ftd,128,102,26,8
36009,dtf,66,39,26,4
36010,ftd,165,136,29,17
36010,dtf,43,13,29,2
36011,ftd,126,97,29,8
36011,dtf,64,34,29,4
36012,ftd,177,142,35,7
36012,dtf,111,75,35,0
37001,ftd,89,63,26,13
37001,dtf,53,26,26,7
37003,ftd,77,51,26,13
37003,dtf,47,20,26,10
37005,ftd,80,55,25,9
37005,dtf,60,34,25,9
37008,ftd,84,58,26,12
37008,dtf,59,32,26,9
37009,ftd,111,76,35,20
37009,dtf,80,44,35,0
37010,ftd,116,93,23,13
37010,dtf,83,59,23,0
37011,ftd,91,65,26,9
37011,dtf,47,20,26,8
37018,ftd,138,109,29,10
37018,dtf,66,36,29,2
37019,ftd,195,158,37,2
37019,dtf,107,69,37,3
37020,ftd,96,70,26,11
37020,dtf,45,18,26,7
37031,ftd,126,99,27,6
37031,dtf,96,68,27,9
37033,ftd,248,189,59,0
37033,dtf,183,123,59,2
38001,ftd,107,83,24,6
38001,dtf,40,15,24,9
38003,ftd,0,0,0,0
38003,dtf,22,0,0,0
38004,ftd,81,60,21,8
38004,dtf,40,18,21,8
38007,ftd,222,180,42,2
38007,dtf,124,81,42,3
38012,ftd,97,69,28,7
38012,dtf,51,22,28,0
38014,ftd,172,142,30,3
38014,dtf,115,84,30,5
38017,ftd,0,0,0,0
38017,dtf,8,0,0,0
38018,ftd,107,83,24,12
38018,dtf,49,24,24,3
38021,ftd,116,90,26,8
38021,dtf,70,43,26,10
38026,ftd,81,55,26,10
38026,dtf,56,29,26,10
38029,ftd,32,23,9,6
38029,dtf,41,31,9,8
38030,ftd,8,5,3,3
38030,dtf,16,13,2,0
39001,ftd,31,17,14,6
39001,dtf,41,26,14,8
39002,ftd,67,45,22,10
39002,dtf,34,11,22,4
39004,ftd,0,0,0,0
39004,dtf,13,0,0,0
39005,ftd,205,149,56,13
39005,dtf,123,66,56,0
39006,ftd,58,38,20,11
39006,dtf,41,20,20,9
39007,ftd,135,106,29,8
39007,dtf,66,36,29,2
39008,ftd,66,43,23,11
39008,dtf,38,14,23,6
39010,ftd,29,21,8,8
39010,dtf,31,22,8,3
39011,ftd,61,40,21,8
39011,dtf,44,22,21,0
39012,ftd,188,148,40,18
39012,dtf,77,36,40,0
39014,ftd,0,0,0,0
39014,dtf,16,0,0,0
39015,ftd,16,7,9,9
39015,dtf,43,33,9,1
39016,ftd,38,21,17,14
39016,dtf,42,24,17,4
39017,ftd,163,136,27,5
39017,dtf,44,16,27,7
39019,ftd,16,8,8,8
39019,dtf,33,24,8,6
39020,ftd,35,16,19,19
39020,dtf,31,11,19,6
39021,ftd,61,41,20,5
39021,dtf,46,25,20,9
39022,ftd,124,96,28,21
39022,dtf,43,14,28,2
39023,ftd,4,2,2,2
39023,dtf,23,20,2,2
39025,ftd,102,74,28,8
39025,dtf,48,19,28,9
39027,ftd,1,0,1,1
39027,dtf,26,24,1,0
39028,ftd,3,0,3,2
39028,dtf,38,34,3,0
39029,ftd,59,47,12,8
39029,dtf,46,33,12,0
39034,ftd,82,59,23,10
39034,dtf,40,16,23,5
39035,ftd,22,12,10,8
39035,dtf,36,25,10,5
39036,ftd,3,2,1,1
39036,dtf,34,32,1,1
39037,ftd,3,0,3,0
39037,dtf,48,44,3,0
39042,ftd,42,21,21,21
39042,dtf,29,7,21,2
39049,ftd,239,186,53,0
39049,dtf,144,90,53,2
39052,ftd,122,91,31,3
39052,dtf,79,47,31,9
39054,ftd,143,116,27,7
39054,dtf,62,34,27,2
39056,ftd,9,3,6,2
39056,dtf,21,14,6,0
39061,ftd,27,9,18,12
39061,dtf,40,21,18,3
39065,ftd,0,0,0,0
39065,dtf,11,0,0,0
39069,ftd,162,129,33,10
39069,dtf,116,82,33,0
39072,ftd,60,40,20,7
39072,dtf,40,19,20,7
39078,ftd,44,32,12,7
39078,dtf,35,22,12,0
39081,ftd,82,61,21,5
39081,dtf,38,16,21,7
39087,ftd,160,124,36,13
39087,dtf,90,53,36,0
39088,ftd,0,0,0,0
39088,dtf,19,0,0,0
39095,ftd,111,80,31,13
39095,dtf,131,99,31,0
39099,ftd,71,44,27,23
39099,dtf,33,5,27,0
39101,ftd,3,1,2,2
39101,dtf,24,21,2,1
39105,ftd,72,49,23,7
39105,dtf,40,16,23,7
39108,ftd,24,8,16,15
39108,dtf,30,13,16,6
39114,ftd,0,0,0,0
39114,dtf,16,0,0,0
39120,ftd,8,4,4,3
39120,dtf,19,14,4,1
39125,ftd,0,0,0,0
39125,dtf,12,0,0,0
39127,ftd,2,1,1,1
39127,dtf,18,16,1,0
39141,ftd,61,40,21,8
39141,dtf,52,30,21,0
39142,ftd,43,28,15,9
39142,dtf,35,19,15,8
39143,ftd,59,37,22,14
39143,dtf,41,18,22,8
39144,ftd,65,45,20,6
39144,dtf,44,23,20,5
40003,ftd,110,83,27,12
40003,dtf,49,21,27,4
40004,ftd,118,91,27,11
40004,dtf,62,34,27,1
40005,ftd,117,90,27,13
40005,dtf,45,17,27,4
40006,ftd,137,110,27,8
40006,dtf,54,26,27,4
40007,ftd,138,111,27,7
40007,dtf,50,22,27,3
40009,ftd,74,43,31,8
40009,dtf,99,67,31,0
40010,ftd,86,63,23,10
40010,dtf,64,40,23,4
40011,ftd,106,80,26,14
40011,dtf,47,20,26,3
40012,ftd,1,0,1,1
40012,dtf,21,19,1,1
40013,ftd,86,61,25,14
40013,dtf,99,73,25,0
40016,ftd,2,1,1,1
40016,dtf,11,9,1,1
40017,ftd,136,108,28,18
40017,dtf,33,4,28,0
40018,ftd,24,13,11,8
40018,dtf,60,48,11,1
40020,ftd,148,118,30,17
40020,dtf,45,14,30,0
40021,ftd,139,112,27,11
40021,dtf,49,21,27,2
40022,ftd,106,79,27,12
40022,dtf,54,26,27,3
40033,ftd,7,2,5,5
40033,dtf,26,20,5,1
41001,ftd,164,0,0,0
41001,dtf,0,0,0,0
41003,ftd,126,99,27,13
41003,dtf,49,21,27,0
41004,ftd,82,66,16,7
41004,dtf,26,9,16,0
41005,ftd,110,83,27,13
41005,dtf,52,24,27,3
41006,ftd,138,108,30,20
41006,dtf,42,11,30,0
41009,ftd,75,47,28,10
41009,dtf,115,86,28,0
41011,ftd,147,118,29,9
41011,dtf,56,26,29,1
41012,ftd,147,117,30,16
41012,dtf,66,35,30,0
41013,ftd,131,104,27,16
41013,dtf,37,9,27,0
41014,ftd,138,108,30,14
41014,dtf,74,43,30,0
41016,ftd,124,97,27,16
41016,dtf,42,14,27,0
41019,ftd,122,92,30,20
41019,dtf,38,7,30,0
41020,ftd,133,105,28,8
41020,dtf,65,36,28,0
41022,ftd,136,108,28,4
41022,dtf,113,84,28,3
41023,ftd,24,15,9,7
41023,dtf,17,7,9,3
41025,ftd,137,107,30,16
41025,dtf,66,35,30,0
41027,ftd,118,89,29,29
41027,dtf,38,8,29,0
41028,ftd,108,83,25,9
41028,dtf,54,28,25,1
41029,ftd,117,91,26,19
41029,dtf,33,6,26,0
42001,ftd,111,91,20,5
42001,dtf,37,17,19,0
42003,ftd,130,103,27,4
42003,dtf,102,74,27,4
42004,ftd,27,11,16,13
42004,dtf,70,53,16,3
42006,ftd,24,6,18,18
42006,dtf,33,14,18,1
42008,ftd,17,8,9,8
42008,dtf,28,18,9,1
42010,ftd,31,12,19,19
42010,dtf,37,17,19,4
42011,ftd,117,99,18,6
42011,dtf,60,42,17,0
42016,ftd,25,9,16,16
42016,dtf,35,18,16,2
42017,ftd,173,143,30,3
42017,dtf,98,67,30,0
42024,ftd,21,8,13,13
42024,dtf,36,22,13,6
42026,ftd,9,2,7,7
42026,dtf,34,26,7,2
42027,ftd,25,15,10,8
42027,dtf,60,49,10,0
43005,ftd,21,5,16,16
43005,dtf,38,21,16,0
43006,ftd,56,32,24,17
43006,dtf,43,18,24,6
43007,ftd,87,61,26,20
43007,dtf,41,14,26,4
43008,ftd,10,2,8,2
43008,dtf,75,66,8,0
43009,ftd,104,78,26,14
43009,dtf,44,17,26,1
43014,ftd,27,13,14,13
43014,dtf,87,72,14,1
43017,ftd,44,27,17,7
43017,dtf,43,25,17,6
43018,ftd,24,8,16,16
43018,dtf,32,15,16,3
43021,ftd,25,7,18,18
43021,dtf,47,28,18,0
44001,ftd,54,30,24,21
44001,dtf,37,12,24,5
44002,ftd,31,11,20,8
44002,dtf,80,59,20,3
44006,ftd,27,11,16,5
44006,dtf,87,70,16,1
44009,ftd,60,33,27,14
44009,dtf,66,38,27,4
44011,ftd,160,132,28,7
44011,dtf,56,27,28,3
45001,ftd,118,88,30,18
45001,dtf,51,20,30,2
45003,ftd,131,102,29,8
45003,dtf,69,39,29,1
45004,ftd,149,119,30,9
45004,dtf,79,48,30,3
45005,ftd,157,127,30,8
45005,dtf,91,60,30,1
45009,ftd,115,87,28,25
45009,dtf,39,10,28,0
45012,ftd,100,72,28,17
45012,dtf,42,13,28,0
46003,ftd,151,121,30,12
46003,dtf,62,31,30,2
46005,ftd,221,179,42,4
46005,dtf,115,72,42,0
46008,ftd,137,107,30,12
46008,dtf,53,22,30,2
46014,ftd,113,85,28,16
46014,dtf,44,15,28,1
47001,ftd,127,97,30,14
47001,dtf,54,23,30,2
47004,ftd,120,90,30,17
47004,dtf,55,24,30,2
47005,ftd,174,144,30,8
47005,dtf,89,58,30,0
47008,ftd,130,101,29,9
47008,dtf,63,33,29,1
47009,ftd,83,55,28,18
47009,dtf,39,10,28,2
47011,ftd,164,135,29,14
47011,dtf,39,9,29,0
47014,ftd,165,135,30,8
47014,dtf,62,31,30,0
47018,ftd,169,139,30,8
47018,dtf,85,54,30,0
48003,ftd,78,56,22,14
48003,dtf,54,31,22,1
48004,ftd,132,102,30,15
48004,dtf,74,43,30,2
48005,ftd,79,52,27,25
48005,dtf,32,4,27,1
48011,ftd,94,69,25,13
48011,dtf,54,28,25,0
49001,ftd,95,66,29,19
49001,dtf,48,18,29,1
49002,ftd,61,34,27,27
49002,dtf,35,7,27,0
49004,ftd,91,64,27,18
49004,dtf,46,18,27,2
50001,ftd,110,81,29,15
50001,dtf,40,10,29,2
50002,ftd,147,117,30,12
50002,dtf,47,16,30,2
50006,ftd,122,92,30,16
50006,dtf,37,6,30,3
50007,ftd,141,111,30,13
50007,dtf,59,28,30,1
50008,ftd,153,123,30,7
50008,dtf,45,14,30,2
50011,ftd,135,105,30,12
50011,dtf,40,9,30,2
51001,ftd,63,41,22,8
51001,dtf,40,17,22,4
52004,ftd,129,99,30,25
52004,dtf,57,26,30,0
52005,ftd,81,57,24,9
52005,dtf,52,27,24,2
52006,ftd,113,87,26,8
52006,dtf,60,33,26,5
52007,ftd,125,96,29,16
52007,dtf,56,26,29,0
52009,ftd,88,62,26,16
52009,dtf,59,32,26,5
52010,ftd,115,87,28,13
52010,dtf,64,35,28,2
52011,ftd,103,75,28,20
52011,dtf,52,23,28,0
52015,ftd,60,39,21,7
52015,dtf,43,21,21,7
52016,ftd,69,46,23,7
52016,dtf,60,36,23,8
53005,ftd,109,82,27,14
53005,dtf,47,19,27,3
53006,ftd,128,100,28,10
53006,dtf,54,25,28,2
53007,ftd,141,113,28,7
53007,dtf,57,28,28,3
53008,ftd,101,77,24,14
53008,dtf,38,13,24,2
53009,ftd,116,88,28,16
53009,dtf,54,25,28,2
53013,ftd,116,88,28,12
53013,dtf,41,12,28,2
53017,ftd,123,96,27,10
53017,dtf,49,21,27,2
53018,ftd,104,78,26,14
53018,dtf,48,21,26,2
53022,ftd,97,72,25,12
53022,dtf,50,24,25,2
53023,ftd,79,55,24,18
53023,dtf,34,9,24,2
53028,ftd,71,45,26,20
53028,dtf,44,17,26,0
54001,ftd,78,52,26,11
54001,dtf,53,26,26,9
54002,ftd,87,64,23,5
54002,dtf,45,21,23,4
54003,ftd,141,111,30,14
54003,dtf,60,29,30,3
54004,ftd,190,159,31,6
54004,dtf,88,56,31,2
54005,ftd,105,78,27,15
54005,dtf,55,27,27,2
54007,ftd,147,119,28,6
54007,dtf,64,35,28,3
54008,ftd,90,64,26,16
54008,dtf,49,22,26,3
54011,ftd,127,103,24,1
54011,dtf,52,27,24,8
54012,ftd,92,67,25,8
54012,dtf,61,35,25,10
54015,ftd,145,116,29,14
54015,dtf,39,9,29,0
