gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
27043,dtf,117,74,42,1
27047,ftd,233,157,76,4
27047,dtf,136,60,75,2
27049,ftd,105,78,27,14
27049,dtf,65,37,27,3
27051,ftd,200,164,36,10
27051,dtf,95,58,36,0
27062,ftd,123,93,30,13
27062,dtf,75,44,30,5
27064,ftd,101,81,19,12
27064,dtf,64,44,20,1
27065,ftd,128,99,29,20
27065,dtf,58,28,29,2
27071,ftd,115,87,28,13
27071,dtf,75,46,28,2
27073,ftd,80,47,33,12
27073,dtf,76,42,33,3
27077,ftd,165,126,38,3
27077,dtf,164,125,39,0
27079,ftd,133,98,35,8
27079,dtf,87,51,35,2
27080,ftd,129,93,36,10
27080,dtf,103,66,36,2
27084,ftd,195,159,36,8
27084,dtf,95,58,36,0
27087,ftd,46,31,15,11
27087,dtf,46,30,15,3
27089,ftd,143,108,35,8
27089,dtf,98,62,35,1
27090,ftd,178,144,34,12
27090,dtf,72,37,34,0
28001,ftd,123,99,24,18
28001,dtf,35,10,24,1
28003,ftd,223,175,47,1
28003,dtf,157,109,48,1
28008,ftd,118,86,32,17
28008,dtf,61,28,32,3
28009,ftd,95,71,24,12
28009,dtf,59,34,24,3
28012,ftd,104,76,28,11
28012,dtf,70,41,28,9
28015,ftd,39,33,5,3
28015,dtf,43,37,6,0
28018,ftd,112,84,28,11
28018,dtf,62,33,28,3
28022,ftd,88,65,23,11
28022,dtf,59,35,23,6
28023,ftd,88,61,27,23
28023,dtf,50,22,27,7
28024,ftd,110,86,24,14
28024,dtf,67,42,24,5
28026,ftd,122,98,24,12
28026,dtf,78,53,24,4
28031,ftd,179,137,42,9
28031,dtf,86,43,42,1
28033,ftd,191,128,63,3
28033,dtf,140,76,63,0
28039,ftd,254,197,57,0
28039,dtf,140,82,57,0
28040,ftd,142,118,24,7
28040,dtf,77,52,24,3
28043,ftd,108,82,26,21
28043,dtf,52,25,26,5
28044,ftd,30,20,10,10
28044,dtf,37,26,10,2
28046,ftd,95,68,27,20
28046,dtf,55,27,27,4
28048,ftd,138,110,28,10
28048,dtf,68,39,28,4
28050,ftd,105,77,28,6
28050,dtf,85,56,28,5
28052,ftd,115,90,25,4
28052,dtf,80,54,25,7
28055,ftd,123,94,29,17
28055,dtf,55,25,29,3
28056,ftd,131,105,26,12
28056,dtf,73,46,26,6
28060,ftd,53,45,7,3
28060,dtf,13,5,8,1
28066,ftd,211,167,44,2
28066,dtf,127,82,44,2
28067,ftd,101,75,26,16
28067,dtf,46,19,26,8
28072,ftd,98,78,20,7
28072,dtf,65,44,20,8
28074,ftd,106,82,24,12
28074,dtf,65,40,24,8
28080,ftd,155,117,38,15
28080,dtf,101,62,38,0
28081,ftd,206,161,45,1
28081,dtf,129,83,45,2
28082,ftd,119,94,25,15
28082,dtf,64,38,25,4
28085,ftd,111,84,27,16
28085,dtf,60,32,27,5
28091,ftd,114,88,26,5
28091,dtf,75,48,26,7
28093,ftd,109,85,24,16
28093,dtf,58,33,24,5
28115,ftd,185,143,42,15
28115,dtf,96,53,42,0
28116,ftd,108,92,15,3
28116,dtf,26,10,16,2
28117,ftd,108,82,26,18
28117,dtf,50,23,26,7
29002,ftd,33,24,9,8
29002,dtf,33,23,9,2
29003,ftd,28,19,9,8
29003,dtf,33,23,9,3
29005,ftd,123,95,28,14
29005,dtf,72,43,28,5
29009,ftd,55,38,17,12
29009,dtf,52,34,17,7
30001,ftd,89,69,20,11
30001,dtf,57,36,20,7
30004,ftd,126,101,25,12
30004,dtf,74,48,25,4
30005,ftd,39,26,13,10
30005,dtf,42,28,13,6
30011,ftd,47,40,6,3
30011,dtf,25,18,7,1
30012,ftd,104,81,23,15
30012,dtf,53,29,23,7
30014,ftd,141,114,27,12
30014,dtf,73,45,27,7
30015,ftd,25,16,9,7
30015,dtf,43,33,9,4
31002,ftd,56,48,8,6
31002,dtf,41,32,8,4
31006,ftd,17,12,5,5
31006,dtf,36,30,5,5
31010,ftd,107,85,22,12
31010,dtf,52,29,22,6
31021,ftd,109,86,23,14
31021,dtf,52,28,23,9
31023,ftd,151,124,27,13
31023,dtf,87,59,27,7
31025,ftd,146,119,27,16
31025,dtf,73,45,27,8
32003,ftd,126,102,24,12
32003,dtf,77,52,24,4
32004,ftd,104,82,22,12
32004,dtf,58,35,22,6
32006,ftd,99,75,24,16
32006,dtf,45,20,24,7
32008,ftd,96,75,21,18
32008,dtf,34,12,21,4
33006,ftd,44,30,13,11
33006,dtf,39,25,14,5
33007,ftd,39,26,12,11
33007,dtf,36,23,13,7
33012,ftd,108,87,21,14
33012,dtf,45,23,21,11
33013,ftd,77,58,19,13
33013,dtf,48,28,19,8
33014,ftd,100,80,20,16
33014,dtf,50,29,20,2
33018,ftd,126,99,27,11
33018,dtf,64,36,27,6
33019,ftd,53,35,18,15
33019,dtf,43,24,18,5
33020,ftd,118,0,0,0
33020,dtf,0,0,0,0
33021,ftd,62,49,12,8
33021,dtf,42,29,13,7
33022,ftd,121,98,22,16
33022,dtf,51,28,23,2
33023,ftd,33,29,3,3
33023,dtf,9,5,4,0
33024,ftd,96,76,19,17
33024,dtf,43,23,20,4
33026,ftd,84,63,21,13
33026,dtf,54,32,21,9
33028,ftd,133,109,23,18
33028,dtf,64,40,24,0
33029,ftd,39,26,12,11
33029,dtf,41,28,13,9
33031,ftd,133,109,24,17
33031,dtf,48,23,24,9
33032,ftd,6,4,2,2
33032,dtf,5,2,2,2
33033,ftd,105,84,20,15
33033,dtf,48,27,21,2
33034,ftd,55,40,15,12
33034,dtf,42,26,15,4
33035,ftd,60,41,19,12
33035,dtf,65,45,19,11
33039,ftd,90,68,22,15
33039,dtf,43,20,22,4
33053,ftd,15,10,5,5
33053,dtf,31,25,5,4
33054,ftd,24,13,10,10
33054,dtf,33,22,11,3
33058,ftd,125,102,22,17
33058,dtf,41,18,23,3
34002,ftd,117,89,28,16
34002,dtf,77,48,28,7
34003,ftd,101,72,28,9
34003,dtf,131,102,29,1
34004,ftd,75,58,17,10
34004,dtf,64,46,17,4
34005,ftd,112,85,27,10
34005,dtf,76,48,27,8
34006,ftd,87,65,22,20
34006,dtf,57,34,22,7
34007,ftd,90,64,26,23
34007,dtf,44,17,26,11
34008,ftd,95,70,24,2
34008,dtf,119,94,25,0
34010,ftd,84,59,25,22
34010,dtf,51,25,25,11
34011,ftd,48,40,8,8
34011,dtf,27,18,8,3
34012,ftd,9,8,1,1
34012,dtf,11,9,1,0
35003,ftd,125,97,28,22
35003,dtf,59,30,28,5
35008,ftd,100,75,25,21
35008,dtf,53,27,25,7
36003,ftd,79,62,17,16
36003,dtf,41,23,17,5
36006,ftd,84,61,23,21
36006,dtf,46,22,23,5
36009,ftd,120,93,27,21
36009,dtf,64,36,27,9
36010,ftd,123,97,26,21
36010,dtf,49,22,26,8
36011,ftd,125,96,29,20
36011,dtf,69,39,29,2
36012,ftd,168,132,36,13
36012,dtf,103,66,36,1
37001,ftd,82,58,24,20
37001,dtf,51,26,24,7
37003,ftd,86,63,23,21
37003,dtf,43,19,23,8
37005,ftd,89,65,24,19
37005,dtf,57,32,24,6
37008,ftd,79,55,24,19
37008,dtf,57,32,24,7
37009,ftd,106,82,23,15
37009,dtf,68,44,24,1
37010,ftd,101,77,23,5
37010,dtf,98,74,24,0
37011,ftd,93,70,23,21
37011,dtf,57,33,23,5
37018,ftd,135,108,27,17
37018,dtf,67,39,27,5
37019,ftd,202,162,40,8
37019,dtf,103,62,40,1
37020,ftd,100,77,23,21
37020,dtf,46,22,23,5
37031,ftd,155,127,28,12
37031,dtf,106,77,28,5
37033,ftd,247,189,58,1
37033,dtf,137,78,58,0
38001,ftd,106,85,21,16
38001,dtf,47,25,21,3
38003,ftd,6,4,2,2
38003,dtf,15,12,2,2
38004,ftd,92,73,18,14
38004,dtf,44,25,19,4
38007,ftd,229,183,46,2
38007,dtf,119,72,46,1
38012,ftd,132,113,18,5
38012,dtf,37,18,19,0
38014,ftd,175,143,32,10
38014,dtf,125,92,32,1
38017,ftd,3,1,2,2
38017,dtf,5,2,2,2
38018,ftd,106,85,20,15
38018,dtf,49,28,21,2
38021,ftd,130,104,26,14
38021,dtf,83,56,26,6
38026,ftd,87,63,24,21
38026,dtf,63,38,24,8
38029,ftd,78,69,9,8
38029,dtf,32,22,9,6
38030,ftd,32,30,2,2
38030,dtf,10,7,2,0
39001,ftd,41,26,15,12
39001,dtf,48,32,15,12
39002,ftd,42,21,21,16
39002,dtf,42,20,21,8
39004,ftd,2,1,1,1
39004,dtf,12,10,1,1
39005,ftd,189,151,37,9
39005,dtf,109,71,38,1
39006,ftd,41,23,18,12
39006,dtf,40,21,18,9
39007,ftd,135,107,27,12
39007,dtf,70,42,28,3
39008,ftd,40,18,22,17
39008,dtf,41,18,22,11
39010,ftd,41,35,5,4
39010,dtf,33,27,6,2
39011,ftd,89,77,11,7
39011,dtf,26,14,12,0
39012,ftd,169,138,30,12
39012,dtf,76,45,31,1
39014,ftd,6,4,2,2
39014,dtf,8,5,2,2
39015,ftd,19,11,8,8
39015,dtf,38,29,8,4
39016,ftd,54,40,13,10
39016,dtf,33,19,14,6
39017,ftd,145,122,23,12
39017,dtf,58,34,23,8
39019,ftd,12,5,7,7
39019,dtf,28,20,7,6
39020,ftd,29,14,15,14
39020,dtf,34,18,15,6
39021,ftd,54,31,23,15
39021,dtf,64,40,23,12
39022,ftd,126,104,21,17
39022,dtf,41,19,22,1
39023,ftd,10,6,4,4
39023,dtf,22,17,4,4
39025,ftd,110,86,24,14
39025,dtf,61,36,24,6
39027,ftd,18,15,2,2
39027,dtf,17,14,3,2
39028,ftd,17,14,2,2
39028,dtf,31,28,3,1
39029,ftd,77,66,10,5
39029,dtf,44,33,11,1
39034,ftd,61,39,22,15
39034,dtf,42,19,22,8
39035,ftd,27,15,11,9
39035,dtf,30,18,12,7
39036,ftd,28,24,3,2
39036,dtf,14,10,4,1
39037,ftd,18,14,3,2
39037,dtf,43,39,4,1
39042,ftd,29,11,18,18
39042,dtf,31,12,18,4
39049,ftd,235,179,56,3
39049,dtf,138,81,56,0
39052,ftd,151,122,29,10
39052,dtf,84,54,29,1
39054,ftd,153,124,28,18
39054,dtf,85,56,29,2
39056,ftd,45,41,3,2
39056,dtf,13,9,4,1
39061,ftd,15,2,13,11
39061,dtf,51,37,13,4
39065,ftd,4,2,2,2
39065,dtf,5,2,2,2
39069,ftd,154,115,39,11
39069,dtf,110,70,39,0
39072,ftd,54,32,22,17
39072,dtf,46,23,22,10
39078,ftd,67,59,7,5
39078,dtf,17,9,8,0
39081,ftd,90,67,23,17
39081,dtf,38,14,23,8
39087,ftd,151,112,39,15
39087,dtf,78,38,39,0
39088,ftd,4,1,2,2
39088,dtf,13,10,3,3
39095,ftd,125,95,29,5
39095,dtf,97,67,30,1
39099,ftd,53,30,23,19
39099,dtf,38,14,23,6
39101,ftd,15,7,8,8
39101,dtf,21,12,8,6
39105,ftd,69,46,23,18
39105,dtf,55,31,23,6
39108,ftd,21,7,13,13
39108,dtf,28,14,14,5
39114,ftd,6,3,2,2
39114,dtf,10,7,3,2
39120,ftd,19,15,3,3
39120,dtf,10,6,4,2
39125,ftd,7,5,2,2
39125,dtf,8,5,2,1
39127,ftd,9,6,2,2
39127,dtf,12,9,3,2
39141,ftd,85,73,11,7
39141,dtf,31,19,12,1
39142,ftd,30,17,13,9
39142,dtf,55,41,13,7
39143,ftd,49,28,21,15
39143,dtf,40,18,21,11
39144,ftd,58,35,23,16
39144,dtf,45,21,23,12
40003,ftd,111,87,24,21
40003,dtf,49,24,24,5
40004,ftd,119,92,27,20
40004,dtf,64,36,27,3
40005,ftd,108,81,27,22
40005,dtf,48,20,27,3
40006,ftd,137,116,21,14
40006,dtf,55,33,21,5
40007,ftd,117,92,25,19
40007,dtf,52,26,25,5
40009,ftd,98,85,12,3
40009,dtf,67,54,13,0
40010,ftd,109,88,21,15
40010,dtf,61,39,21,5
40011,ftd,93,73,20,15
40011,dtf,55,34,20,3
40012,ftd,16,12,4,4
40012,dtf,16,11,4,3
40013,ftd,103,83,19,10
40013,dtf,69,49,20,2
40016,ftd,21,17,4,4
40016,dtf,9,4,4,4
40017,ftd,147,123,24,22
40017,dtf,33,8,24,3
40018,ftd,45,39,5,4
40018,dtf,50,44,6,1
40020,ftd,146,117,29,24
40020,dtf,46,16,29,1
40021,ftd,137,110,27,23
40021,dtf,51,23,27,4
40022,ftd,82,58,24,20
40022,dtf,50,25,24,4
40033,ftd,9,4,5,5
40033,dtf,26,20,5,3
41001,ftd,165,0,0,0
41001,dtf,0,0,0,0
41003,ftd,130,102,28,25
41003,dtf,62,33,28,1
41004,ftd,89,76,12,3
41004,dtf,28,15,13,0
41005,ftd,114,87,27,20
41005,dtf,56,28,27,5
41006,ftd,139,112,27,23
41006,dtf,45,17,27,0
41009,ftd,63,45,17,4
41009,dtf,90,72,18,1
41011,ftd,147,121,26,15
41011,dtf,47,20,26,2
41012,ftd,139,107,32,19
41012,dtf,77,44,32,1
41013,ftd,137,112,25,24
41013,dtf,37,11,25,2
41014,ftd,132,99,33,17
41014,dtf,70,36,33,2
41016,ftd,118,91,27,26
41016,dtf,45,17,27,4
41019,ftd,122,95,26,23
41019,dtf,43,16,27,3
41020,ftd,136,108,28,16
41020,dtf,75,46,28,2
41022,ftd,149,121,28,14
41022,dtf,105,76,28,6
41023,ftd,19,13,5,5
41023,dtf,13,7,6,2
41025,ftd,134,104,30,22
41025,dtf,59,28,30,2
41027,ftd,123,100,22,22
41027,dtf,34,11,23,1
41028,ftd,120,93,27,18
41028,dtf,61,33,27,3
41029,ftd,113,89,24,23
41029,dtf,34,9,24,4
42001,ftd,117,102,14,5
42001,dtf,26,11,15,0
42003,ftd,157,127,30,11
42003,dtf,103,72,30,4
42004,ftd,19,10,8,7
42004,dtf,70,61,9,6
42006,ftd,28,16,12,12
42006,dtf,23,10,12,3
42008,ftd,22,17,4,4
42008,dtf,14,9,5,1
42010,ftd,19,8,10,10
42010,dtf,32,21,11,3
42011,ftd,123,106,16,6
42011,dtf,35,18,17,0
42016,ftd,15,7,8,8
42016,dtf,29,20,8,2
42017,ftd,183,155,28,9
42017,dtf,84,55,28,0
42024,ftd,19,9,10,10
42024,dtf,36,25,10,7
42026,ftd,16,7,9,9
42026,dtf,23,13,9,3
42027,ftd,23,16,6,4
42027,dtf,42,35,7,3
43005,ftd,23,10,12,12
43005,dtf,28,15,13,5
43006,ftd,56,37,19,13
43006,dtf,47,27,19,6
43007,ftd,79,55,24,21
43007,dtf,42,17,24,3
43008,ftd,22,15,6,4
43008,dtf,57,50,7,2
43009,ftd,114,89,25,19
43009,dtf,47,21,25,3
43014,ftd,38,28,9,7
43014,dtf,63,53,10,5
43017,ftd,61,45,16,12
43017,dtf,38,21,16,6
43018,ftd,23,9,13,13
43018,dtf,29,15,14,6
43021,ftd,24,11,12,11
43021,dtf,41,28,13,3
44001,ftd,40,23,16,14
44001,dtf,40,23,17,6
44002,ftd,25,14,10,9
44002,dtf,69,58,11,5
44006,ftd,30,22,7,4
44006,dtf,54,46,8,2
44009,ftd,46,23,23,18
44009,dtf,60,36,23,1
44011,ftd,156,132,24,8
44011,dtf,57,32,24,1
45001,ftd,111,82,29,20
45001,dtf,61,31,29,3
45003,ftd,145,115,30,14
45003,dtf,60,29,30,2
45004,ftd,152,124,28,10
45004,dtf,60,31,28,1
45005,ftd,168,137,31,11
45005,dtf,76,44,31,2
45009,ftd,93,64,29,25
45009,dtf,49,19,29,2
45012,ftd,96,69,27,22
45012,dtf,45,17,27,6
46003,ftd,131,101,30,19
46003,dtf,67,36,30,0
46005,ftd,192,151,41,6
46005,dtf,101,59,41,0
46008,ftd,123,93,30,17
46008,dtf,54,23,30,2
46014,ftd,109,81,28,21
46014,dtf,43,14,28,3
47001,ftd,123,95,28,19
47001,dtf,61,32,28,3
47004,ftd,113,83,30,17
47004,dtf,58,27,30,3
47005,ftd,175,136,39,11
47005,dtf,96,56,39,1
47008,ftd,131,104,27,18
47008,dtf,65,37,27,3
47009,ftd,85,59,26,22
47009,dtf,41,14,26,5
47011,ftd,126,97,29,18
47011,dtf,44,14,29,3
47014,ftd,139,106,33,15
47014,dtf,72,38,33,0
47018,ftd,168,135,33,13
47018,dtf,81,47,33,3
48003,ftd,79,56,23,18
48003,dtf,54,30,23,5
48004,ftd,127,97,30,16
48004,dtf,65,34,30,0
48005,ftd,68,43,25,23
48005,dtf,35,10,24,6
48011,ftd,102,76,26,17
48011,dtf,50,23,26,4
49001,ftd,100,73,27,17
49001,dtf,53,25,27,5
49002,ftd,45,26,19,18
49002,dtf,37,18,18,3
49004,ftd,96,69,27,25
49004,dtf,47,19,27,5
50001,ftd,108,80,28,21
50001,dtf,48,19,28,5
50002,ftd,144,115,29,16
50002,dtf,59,29,29,4
50006,ftd,112,83,29,21
50006,dtf,45,15,29,2
50007,ftd,136,106,30,20
50007,dtf,62,31,30,4
50008,ftd,156,127,29,18
50008,dtf,59,29,29,3
50011,ftd,138,108,30,20
50011,dtf,49,18,30,4
51001,ftd,83,59,23,18
51001,dtf,37,13,24,5
52004,ftd,127,102,24,18
52004,dtf,55,30,25,2
52005,ftd,100,74,26,16
52005,dtf,45,18,26,5
52006,ftd,134,110,24,12
52006,dtf,53,28,24,5
52007,ftd,126,98,28,18
52007,dtf,50,21,28,1
52009,ftd,97,69,28,13
52009,dtf,64,35,28,4
52010,ftd,129,99,30,16
52010,dtf,60,29,30,1
52011,ftd,104,76,28,22
52011,dtf,56,27,28,4
52015,ftd,87,63,24,11
52015,dtf,47,22,24,9
52016,ftd,112,87,25,12
52016,dtf,53,27,25,3
53005,ftd,106,78,28,17
53005,dtf,58,29,28,4
53006,ftd,123,95,28,18
53006,dtf,65,36,28,3
53007,ftd,132,105,27,13
53007,dtf,57,29,27,3
53008,ftd,81,56,25,19
53008,dtf,46,20,25,7
53009,ftd,107,79,28,19
53009,dtf,62,33,28,4
53013,ftd,115,88,27,17
53013,dtf,51,23,27,3
53017,ftd,107,79,28,16
53017,dtf,58,29,28,9
53018,ftd,95,68,27,18
53018,dtf,53,25,27,3
53022,ftd,89,62,27,17
53022,dtf,51,23,27,3
53023,ftd,64,39,25,19
53023,dtf,45,19,25,7
53028,ftd,63,41,22,14
53028,dtf,43,20,22,2
54001,ftd,79,56,23,16
54001,dtf,58,34,23,5
54002,ftd,98,75,23,13
54002,dtf,53,29,23,7
54003,ftd,115,91,24,12
54003,dtf,56,31,24,1
54004,ftd,165,130,35,9
54004,dtf,98,62,35,2
54005,ftd,96,68,28,21
54005,dtf,61,32,28,3
54007,ftd,138,110,28,12
54007,dtf,75,46,28,2
54008,ftd,94,69,25,17
54008,dtf,50,24,25,5
54011,ftd,125,102,23,6
54011,dtf,61,37,23,8
54012,ftd,96,70,26,8
54012,dtf,59,32,26,9
54015,ftd,137,107,30,20
54015,dtf,54,23,30,1
