gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
27041,ftd,61,40,21,15
27041,dtf,57,36,20,6
27042,ftd,129,95,34,12
27042,dtf,77,43,33,2
27043,ftd,172,130,41,5
27043,dtf,133,92,41,3
27047,ftd,226,156,69,7
27047,dtf,149,80,69,2
27049,ftd,100,73,27,15
27049,dtf,63,36,26,1
27051,ftd,175,138,37,9
27051,dtf,86,49,36,2
27062,ftd,116,87,29,10
27062,dtf,77,48,28,5
27064,ftd,98,83,15,7
27064,dtf,65,49,15,0
27065,ftd,135,107,28,13
27065,dtf,70,42,27,4
27071,ftd,99,70,29,11
27071,dtf,78,49,28,6
27073,ftd,61,29,32,14
27073,dtf,73,41,31,6
27077,ftd,146,129,17,3
27077,dtf,114,96,17,0
27079,ftd,138,110,28,12
27079,dtf,85,57,27,3
27080,ftd,124,92,32,10
27080,dtf,99,67,31,4
27084,ftd,200,161,39,4
27084,dtf,107,68,38,0
27087,ftd,50,39,11,9
27087,dtf,46,35,10,4
27089,ftd,128,94,34,6
27089,dtf,114,80,33,3
27090,ftd,181,151,29,10
27090,dtf,65,36,29,2
28001,ftd,125,99,26,18
28001,dtf,44,17,26,2
28003,ftd,197,148,49,3
28003,dtf,174,125,48,0
28008,ftd,119,92,27,15
28008,dtf,50,23,26,5
28009,ftd,82,58,24,14
28009,dtf,59,35,23,4
28012,ftd,101,74,27,12
28012,dtf,69,42,26,2
28015,ftd,54,46,7,3
28015,dtf,40,32,8,2
28018,ftd,108,82,26,15
28018,dtf,64,38,25,3
28022,ftd,66,45,21,10
28022,dtf,58,37,20,5
28023,ftd,90,65,25,16
28023,dtf,52,27,24,4
28024,ftd,113,87,26,12
28024,dtf,65,39,25,3
28026,ftd,107,82,25,9
28026,dtf,78,53,24,3
28031,ftd,167,129,38,11
28031,dtf,82,44,37,1
28033,ftd,193,124,69,4
28033,dtf,153,84,68,2
28039,ftd,243,180,63,3
28039,dtf,136,73,62,0
28040,ftd,142,118,24,7
28040,dtf,79,55,23,5
28043,ftd,116,90,26,15
28043,dtf,60,34,25,3
28044,ftd,37,30,7,7
28044,dtf,41,33,7,4
28046,ftd,91,65,26,21
28046,dtf,47,21,25,3
28048,ftd,128,100,28,12
28048,dtf,76,48,27,3
28050,ftd,98,75,23,6
28050,dtf,64,41,22,5
28052,ftd,121,97,24,2
28052,dtf,87,63,23,6
28055,ftd,117,91,26,11
28055,dtf,72,46,25,5
28056,ftd,109,84,25,11
28056,dtf,69,44,24,5
28060,ftd,74,68,5,3
28060,dtf,14,8,6,2
28066,ftd,187,138,49,5
28066,dtf,124,75,48,1
28067,ftd,104,79,25,13
28067,dtf,61,36,24,3
28072,ftd,94,77,17,7
28072,dtf,52,35,16,7
28074,ftd,98,73,25,11
28074,dtf,63,38,24,5
28080,ftd,145,106,39,14
28080,dtf,89,50,38,1
28081,ftd,185,135,50,5
28081,dtf,115,65,49,1
28082,ftd,105,80,25,11
28082,dtf,61,36,24,4
28085,ftd,107,83,24,12
28085,dtf,64,40,23,2
28091,ftd,98,77,21,9
28091,dtf,60,39,20,5
28093,ftd,103,80,23,18
28093,dtf,47,24,22,1
28115,ftd,172,140,32,12
28115,dtf,75,43,31,0
28116,ftd,107,94,12,3
28116,dtf,42,29,13,0
28117,ftd,115,91,24,14
28117,dtf,55,31,23,1
29002,ftd,37,29,7,7
29002,dtf,24,17,7,3
29003,ftd,30,24,6,6
29003,dtf,23,16,6,4
29005,ftd,127,102,25,11
29005,dtf,64,39,24,2
29009,ftd,54,41,13,8
29009,dtf,36,23,12,5
30001,ftd,89,69,20,13
30001,dtf,46,26,19,4
30004,ftd,134,108,26,9
30004,dtf,65,39,25,4
30005,ftd,47,34,13,13
30005,dtf,38,25,12,5
30011,ftd,54,50,3,1
30011,dtf,25,21,4,0
30012,ftd,111,89,22,10
30012,dtf,52,30,21,3
30014,ftd,129,104,25,11
30014,dtf,69,44,24,2
30015,ftd,28,17,11,11
30015,dtf,43,31,11,7
31002,ftd,63,54,9,8
31002,dtf,40,31,8,7
31006,ftd,13,8,5,5
31006,dtf,22,17,4,4
31010,ftd,111,87,24,15
31010,dtf,52,28,23,3
31021,ftd,102,79,23,15
31021,dtf,44,21,22,5
31023,ftd,152,129,23,12
31023,dtf,72,49,22,10
31025,ftd,143,116,27,15
31025,dtf,67,40,26,4
32003,ftd,117,89,28,15
32003,dtf,79,51,27,3
32004,ftd,92,69,23,15
32004,dtf,59,36,22,4
32006,ftd,91,70,21,16
32006,dtf,47,26,20,5
32008,ftd,92,73,19,15
32008,dtf,35,15,19,4
33006,ftd,54,41,13,13
33006,dtf,31,18,12,2
33007,ftd,44,34,10,10
33007,dtf,29,19,9,4
33012,ftd,101,77,24,18
33012,dtf,44,20,23,13
33013,ftd,81,64,17,11
33013,dtf,49,32,16,5
33014,ftd,104,89,15,13
33014,dtf,43,28,14,5
33018,ftd,108,85,23,11
33018,dtf,67,44,22,4
33019,ftd,55,42,13,12
33019,dtf,44,31,12,3
33020,ftd,122,0,0,0
33020,dtf,0,0,0,0
33021,ftd,66,51,15,11
33021,dtf,44,29,14,7
33022,ftd,102,83,19,12
33022,dtf,49,30,18,5
33023,ftd,41,38,2,2
33023,dtf,2,0,2,1
33024,ftd,95,77,18,13
33024,dtf,43,25,17,7
33026,ftd,71,51,20,12
33026,dtf,60,40,19,9
33028,ftd,121,106,15,13
33028,dtf,46,30,15,0
33029,ftd,39,30,9,8
33029,dtf,33,24,8,5
33031,ftd,122,97,25,18
33031,dtf,39,14,24,8
33032,ftd,11,8,3,3
33032,dtf,5,1,3,3
33033,ftd,93,80,13,9
33033,dtf,43,30,12,1
33034,ftd,51,39,12,12
33034,dtf,47,35,11,5
33035,ftd,62,44,18,10
33035,dtf,58,40,17,6
33039,ftd,79,58,21,13
33039,dtf,46,25,20,5
33053,ftd,35,27,8,8
33053,dtf,29,21,7,3
33054,ftd,25,18,7,7
33054,dtf,27,19,7,5
33058,ftd,115,93,22,16
33058,dtf,32,10,21,2
34002,ftd,111,91,20,10
34002,dtf,69,49,19,3
34003,ftd,112,93,19,2
34003,dtf,110,90,19,0
34004,ftd,70,55,15,11
34004,dtf,50,35,14,4
34005,ftd,119,101,18,4
34005,dtf,75,57,17,2
34006,ftd,87,68,19,14
34006,dtf,54,35,18,7
34007,ftd,100,82,18,15
34007,dtf,37,19,17,4
34008,ftd,107,85,21,2
34008,dtf,136,114,22,0
34010,ftd,84,67,17,13
34010,dtf,49,32,16,5
34011,ftd,54,47,7,7
34011,dtf,20,13,6,3
34012,ftd,11,8,2,2
34012,dtf,6,3,3,2
35003,ftd,128,105,23,17
35003,dtf,52,29,22,6
35008,ftd,110,88,22,18
35008,dtf,42,20,21,6
36003,ftd,87,74,13,11
36003,dtf,49,36,12,2
36006,ftd,91,70,21,17
36006,dtf,42,21,20,5
36009,ftd,126,104,22,19
36009,dtf,53,31,21,8
36010,ftd,138,112,26,22
36010,dtf,43,17,25,3
36011,ftd,121,96,25,16
36011,dtf,63,38,24,2
36012,ftd,167,128,39,13
36012,dtf,107,68,38,2
37001,ftd,85,63,22,18
37001,dtf,57,35,21,6
37003,ftd,90,69,21,17
37003,dtf,45,24,20,6
37005,ftd,93,72,21,16
37005,dtf,64,43,20,4
37008,ftd,95,71,24,14
37008,dtf,73,49,23,7
37009,ftd,108,87,21,6
37009,dtf,69,47,21,0
37010,ftd,102,78,24,4
37010,dtf,111,86,24,1
37011,ftd,96,75,21,16
37011,dtf,52,31,20,6
37018,ftd,138,111,27,15
37018,dtf,72,45,26,3
37019,ftd,190,152,38,5
37019,dtf,106,68,37,2
37020,ftd,100,79,21,17
37020,dtf,47,26,20,5
37031,ftd,155,127,28,12
37031,dtf,104,76,27,6
37033,ftd,249,190,59,2
37033,dtf,143,84,58,0
38001,ftd,114,96,18,11
38001,dtf,44,26,17,6
38003,ftd,11,8,2,2
38003,dtf,6,3,3,3
38004,ftd,104,90,14,9
38004,dtf,42,28,13,5
38007,ftd,221,171,50,1
38007,dtf,122,72,49,1
38012,ftd,164,148,15,2
38012,dtf,30,14,16,0
38014,ftd,149,121,28,6
38014,dtf,110,82,27,4
38017,ftd,5,3,1,1
38017,dtf,3,1,2,2
38018,ftd,89,76,13,11
38018,dtf,43,30,12,1
38021,ftd,122,101,21,10
38021,dtf,63,42,20,3
38026,ftd,93,71,22,17
38026,dtf,60,38,21,6
38029,ftd,112,105,7,4
38029,dtf,33,26,6,3
38030,ftd,48,45,2,2
38030,dtf,4,1,3,0
39001,ftd,49,36,13,10
39001,dtf,44,31,12,6
39002,ftd,48,28,20,16
39002,dtf,42,22,19,7
39004,ftd,6,5,0,0
39004,dtf,4,3,1,1
39005,ftd,196,152,44,9
39005,dtf,115,70,44,1
39006,ftd,33,17,16,13
39006,dtf,39,23,15,7
39007,ftd,128,98,30,11
39007,dtf,76,46,29,6
39008,ftd,46,27,19,17
39008,dtf,40,21,18,7
39010,ftd,59,55,4,4
39010,dtf,25,20,4,3
39011,ftd,92,75,17,3
39011,dtf,35,17,17,1
39012,ftd,173,138,35,18
39012,dtf,72,37,34,1
39014,ftd,21,19,1,1
39014,dtf,7,5,2,2
39015,ftd,24,19,5,5
39015,dtf,26,21,4,3
39016,ftd,44,32,12,11
39016,dtf,38,26,11,6
39017,ftd,117,94,23,17
39017,dtf,51,28,22,7
39019,ftd,19,12,7,7
39019,dtf,28,21,6,5
39020,ftd,25,11,14,13
39020,dtf,35,21,13,5
39021,ftd,50,31,19,13
39021,dtf,66,47,18,7
39022,ftd,116,90,26,22
39022,dtf,42,16,25,4
39023,ftd,19,16,3,3
39023,dtf,20,16,3,3
39025,ftd,108,88,20,8
39025,dtf,56,36,19,4
39027,ftd,30,26,3,2
39027,dtf,9,5,4,1
39028,ftd,18,15,3,3
39028,dtf,16,12,3,1
39029,ftd,97,91,6,3
39029,dtf,37,30,6,0
39034,ftd,62,41,21,17
39034,dtf,41,20,20,5
39035,ftd,26,15,11,10
39035,dtf,29,18,10,5
39036,ftd,26,24,1,1
39036,dtf,15,13,2,2
39037,ftd,20,15,5,3
39037,dtf,27,21,5,2
39042,ftd,37,21,16,15
39042,dtf,32,16,15,4
39049,ftd,227,171,56,0
39049,dtf,133,77,55,1
39052,ftd,137,103,34,8
39052,dtf,86,52,33,5
39054,ftd,137,106,31,17
39054,dtf,76,45,30,5
39056,ftd,67,63,3,2
39056,dtf,12,8,4,0
39061,ftd,14,3,11,9
39061,dtf,56,44,11,5
39065,ftd,12,10,1,1
39065,dtf,4,2,2,2
39069,ftd,163,120,43,8
39069,dtf,111,68,42,0
39072,ftd,50,32,18,13
39072,dtf,39,21,17,7
39078,ftd,69,61,7,2
39078,dtf,31,23,8,0
39081,ftd,77,56,21,15
39081,dtf,46,25,20,5
39087,ftd,134,99,35,11
39087,dtf,81,46,34,0
39088,ftd,12,10,2,2
39088,dtf,7,4,2,2
39095,ftd,128,102,26,5
39095,dtf,95,68,26,1
39099,ftd,48,26,22,18
39099,dtf,36,14,21,2
39101,ftd,17,12,5,5
39101,dtf,13,7,5,4
39105,ftd,81,60,21,14
39105,dtf,42,21,20,5
39108,ftd,20,10,10,10
39108,dtf,27,17,9,3
39114,ftd,14,12,1,1
39114,dtf,6,4,2,1
39120,ftd,19,16,2,2
39120,dtf,14,11,3,2
39125,ftd,14,12,1,1
39125,dtf,8,6,2,2
39127,ftd,22,20,2,2
39127,dtf,9,6,2,1
39141,ftd,91,76,15,3
39141,dtf,40,24,15,0
39142,ftd,22,12,10,9
39142,dtf,35,25,9,6
39143,ftd,38,23,15,12
39143,dtf,38,23,14,6
39144,ftd,58,40,18,13
39144,dtf,47,29,17,5
40003,ftd,103,78,25,19
40003,dtf,53,28,24,6
40004,ftd,112,87,25,20
40004,dtf,65,40,24,4
40005,ftd,110,83,27,21
40005,dtf,48,21,26,8
40006,ftd,134,108,26,13
40006,dtf,70,44,25,4
40007,ftd,118,91,27,15
40007,dtf,55,28,26,7
40009,ftd,94,75,19,7
40009,dtf,89,70,18,1
40010,ftd,112,92,20,11
40010,dtf,62,42,19,6
40011,ftd,98,73,25,14
40011,dtf,60,35,24,4
40012,ftd,25,22,3,3
40012,dtf,8,4,3,2
40013,ftd,115,105,10,5
40013,dtf,67,56,10,0
40016,ftd,31,28,3,3
40016,dtf,6,2,3,1
40017,ftd,127,104,23,20
40017,dtf,29,6,22,1
40018,ftd,70,65,5,3
40018,dtf,28,22,5,0
40020,ftd,134,107,27,23
40020,dtf,37,10,26,2
40021,ftd,131,105,26,17
40021,dtf,53,27,25,5
40022,ftd,91,66,25,17
40022,dtf,53,28,24,6
40033,ftd,11,8,3,3
40033,dtf,18,14,3,2
41001,ftd,165,0,0,0
41001,dtf,0,0,0,0
41003,ftd,121,96,25,22
41003,dtf,46,21,24,5
41004,ftd,87,70,17,6
41004,dtf,35,17,17,0
41005,ftd,102,78,24,18
41005,dtf,52,28,23,7
41006,ftd,128,102,26,22
41006,dtf,32,6,25,2
41009,ftd,56,42,14,4
41009,dtf,109,94,14,1
41011,ftd,130,101,29,20
41011,dtf,55,26,28,3
41012,ftd,137,109,28,14
41012,dtf,65,37,27,3
41013,ftd,125,101,24,22
41013,dtf,36,12,23,2
41014,ftd,140,106,34,14
41014,dtf,68,34,33,1
41016,ftd,115,91,24,20
41016,dtf,40,16,23,2
41019,ftd,122,95,27,24
41019,dtf,39,12,26,3
41020,ftd,128,100,28,16
41020,dtf,81,53,27,4
41022,ftd,132,104,28,12
41022,dtf,103,75,27,5
41023,ftd,21,18,3,3
41023,dtf,12,8,3,1
41025,ftd,139,110,29,23
41025,dtf,54,25,28,3
41027,ftd,112,86,26,25
41027,dtf,35,9,25,3
41028,ftd,109,87,22,14
41028,dtf,57,35,21,5
41029,ftd,112,89,23,22
41029,dtf,32,9,22,4
42001,ftd,118,93,24,3
42001,dtf,44,19,25,0
42003,ftd,125,98,27,10
42003,dtf,103,76,26,5
42004,ftd,25,19,6,5
42004,dtf,74,67,6,2
42006,ftd,31,21,10,10
42006,dtf,23,13,9,3
42008,ftd,22,19,3,3
42008,dtf,26,22,3,0
42010,ftd,21,13,8,8
42010,dtf,33,25,7,1
42011,ftd,121,99,22,6
42011,dtf,82,59,22,0
42016,ftd,19,12,7,7
42016,dtf,34,26,7,1
42017,ftd,167,133,34,10
42017,dtf,87,53,33,2
42024,ftd,22,14,8,8
42024,dtf,27,19,7,4
42026,ftd,17,9,8,8
42026,dtf,28,20,7,3
42027,ftd,30,25,5,3
42027,dtf,49,43,5,0
43005,ftd,21,10,11,11
43005,dtf,36,25,10,1
43006,ftd,64,43,21,17
43006,dtf,48,27,20,5
43007,ftd,75,51,24,20
43007,dtf,46,22,23,9
43008,ftd,22,16,6,5
43008,dtf,50,43,6,1
43009,ftd,117,91,26,19
43009,dtf,51,25,25,6
43014,ftd,37,32,5,5
43014,dtf,43,37,5,0
43017,ftd,63,51,12,7
43017,dtf,38,26,11,4
43018,ftd,22,12,10,10
43018,dtf,40,30,9,3
43021,ftd,25,14,11,11
43021,dtf,48,37,10,1
44001,ftd,49,37,12,10
44001,dtf,37,25,11,5
44002,ftd,26,19,7,3
44002,dtf,89,81,7,2
44006,ftd,26,19,7,3
44006,dtf,101,93,7,0
44009,ftd,47,22,25,20
44009,dtf,62,37,24,3
44011,ftd,143,118,25,12
44011,dtf,68,43,24,4
45001,ftd,106,78,28,16
45001,dtf,73,45,27,3
45003,ftd,144,112,32,13
45003,dtf,86,54,31,3
45004,ftd,147,115,32,11
45004,dtf,80,48,31,2
45005,ftd,167,135,32,7
45005,dtf,89,57,31,2
45009,ftd,105,76,28,20
45009,dtf,52,24,28,2
45012,ftd,103,77,26,22
45012,dtf,50,24,25,3
46003,ftd,132,101,31,14
46003,dtf,81,50,30,1
46005,ftd,204,164,40,7
46005,dtf,112,72,39,0
46008,ftd,114,87,27,16
46008,dtf,58,31,26,2
46014,ftd,103,76,27,20
46014,dtf,50,23,26,3
47001,ftd,126,100,26,16
47001,dtf,64,38,25,2
47004,ftd,111,86,25,17
47004,dtf,64,39,24,1
47005,ftd,174,141,33,15
47005,dtf,91,58,32,2
47008,ftd,127,101,26,11
47008,dtf,68,42,25,2
47009,ftd,70,46,24,21
47009,dtf,50,26,23,2
47011,ftd,125,97,28,18
47011,dtf,44,16,27,1
47014,ftd,137,108,29,12
47014,dtf,73,44,28,0
47018,ftd,172,139,33,12
47018,dtf,84,51,32,4
48003,ftd,78,57,21,16
48003,dtf,52,31,20,3
48004,ftd,115,87,28,16
48004,dtf,67,39,27,2
48005,ftd,67,46,21,19
48005,dtf,37,16,20,5
48011,ftd,93,70,23,18
48011,dtf,54,31,22,3
49001,ftd,90,66,24,16
49001,dtf,58,34,23,3
49002,ftd,47,30,17,16
49002,dtf,37,20,16,3
49004,ftd,86,63,23,18
49004,dtf,43,20,22,4
50001,ftd,114,90,24,17
50001,dtf,48,24,23,3
50002,ftd,141,113,28,13
50002,dtf,58,30,27,2
50006,ftd,116,92,24,15
50006,dtf,37,13,23,2
50007,ftd,137,109,28,15
50007,dtf,77,49,27,3
50008,ftd,159,132,27,15
50008,dtf,67,40,26,1
50011,ftd,146,118,28,16
50011,dtf,56,28,27,1
51001,ftd,81,59,22,16
51001,dtf,55,33,21,5
52004,ftd,134,106,28,21
52004,dtf,73,45,27,1
52005,ftd,88,64,24,16
52005,dtf,64,40,23,4
52006,ftd,119,93,26,13
52006,dtf,69,43,25,5
52007,ftd,133,106,27,16
52007,dtf,67,40,26,3
52009,ftd,81,56,25,14
52009,dtf,66,41,24,3
52010,ftd,132,105,27,13
52010,dtf,69,42,26,3
52011,ftd,99,76,23,15
52011,dtf,55,32,22,3
52015,ftd,78,56,22,14
52015,dtf,51,29,21,8
52016,ftd,102,79,23,11
52016,dtf,65,42,22,3
53005,ftd,102,76,26,19
53005,dtf,63,37,25,8
53006,ftd,125,98,27,15
53006,dtf,66,39,26,5
53007,ftd,133,104,29,13
53007,dtf,76,47,28,4
53008,ftd,86,63,23,20
53008,dtf,48,25,22,5
53009,ftd,100,71,29,16
53009,dtf,73,44,28,6
53013,ftd,118,91,27,16
53013,dtf,52,25,26,5
53017,ftd,112,86,26,17
53017,dtf,67,41,25,8
53018,ftd,98,73,25,16
53018,dtf,65,40,24,5
53022,ftd,98,73,25,17
53022,dtf,63,38,24,6
53023,ftd,62,41,21,17
53023,dtf,46,25,20,5
53028,ftd,51,30,21,16
53028,dtf,61,40,20,3
54001,ftd,73,53,20,13
54001,dtf,59,39,19,6
54002,ftd,93,68,25,17
54002,dtf,53,28,24,7
54003,ftd,136,111,25,9
54003,dtf,66,40,25,1
54004,ftd,147,110,37,10
54004,dtf,91,54,36,1
54005,ftd,82,58,24,17
54005,dtf,54,30,23,4
54007,ftd,135,107,28,12
54007,dtf,81,53,27,3
54008,ftd,85,59,26,20
54008,dtf,57,31,25,5
54011,ftd,118,96,22,9
54011,dtf,66,44,21,3
54012,ftd,93,72,21,11
