gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
1001,ftd,148,117,31,16
1001,dtf,74,43,30,3
2001,ftd,164,131,33,17
2001,dtf,92,59,32,1
2002,ftd,168,131,37,13
2002,dtf,114,77,36,1
3003,ftd,244,201,42,3
3003,dtf,126,84,42,1
4001,ftd,102,73,29,20
4001,dtf,71,42,28,3
4003,ftd,155,122,33,20
4003,dtf,82,49,32,1
4005,ftd,215,169,45,12
4005,dtf,117,72,45,0
4006,ftd,190,150,39,7
4006,dtf,115,76,39,1
5003,ftd,79,50,29,27
5003,dtf,109,80,28,5
6007,ftd,93,62,31,21
6007,dtf,99,68,30,3
6008,ftd,161,130,31,15
6008,dtf,68,37,30,2
7001,ftd,206,154,52,9
7001,dtf,131,79,51,0
7002,ftd,169,129,40,9
7002,dtf,104,64,39,1
7003,ftd,77,55,22,6
7003,dtf,113,90,22,6
7005,ftd,130,89,41,12
7005,dtf,111,69,41,3
7006,ftd,101,60,41,6
7006,dtf,182,140,41,2
8004,ftd,150,107,43,9
8004,dtf,129,85,43,3
8005,ftd,109,79,30,12
8005,dtf,94,63,30,4
8006,ftd,111,77,34,9
8006,dtf,118,83,34,2
8009,ftd,163,131,32,11
8009,dtf,95,63,31,1
8011,ftd,144,105,39,6
8011,dtf,128,88,39,2
8013,ftd,202,155,47,5
8013,dtf,135,87,47,1
9002,ftd,109,82,27,8
9002,dtf,113,86,26,5
9003,ftd,115,84,31,19
9003,dtf,64,33,30,2
9004,ftd,70,49,21,10
9004,dtf,69,47,21,7
9005,ftd,173,129,44,9
9005,dtf,148,103,44,1
10002,ftd,128,96,32,12
10002,dtf,85,53,31,3
10003,ftd,94,68,26,13
10003,dtf,58,31,26,6
11001,ftd,86,64,22,7
11001,dtf,73,50,22,4
11003,ftd,98,73,25,9
11003,dtf,90,64,25,3
11004,ftd,76,56,20,8
11004,dtf,50,29,20,4
12001,ftd,143,106,37,5
12001,dtf,111,73,37,2
12002,ftd,131,101,30,11
12002,dtf,90,59,30,3
12005,ftd,165,126,39,5
12005,dtf,111,71,39,0
12006,ftd,170,132,38,6
12006,dtf,116,77,38,0
12007,ftd,203,155,48,7
12007,dtf,132,84,47,1
12008,ftd,153,118,35,9
12008,dtf,71,35,35,1
12009,ftd,201,160,41,3
12009,dtf,121,79,41,1
13001,ftd,134,103,31,12
13001,dtf,66,35,30,3
13004,ftd,176,143,33,8
13004,dtf,85,51,33,1
13005,ftd,118,89,29,9
13005,dtf,54,24,29,3
13007,ftd,169,135,34,5
13007,dtf,89,54,34,3
13008,ftd,148,114,34,8
13008,dtf,87,52,34,1
14001,ftd,114,84,30,9
14001,dtf,67,36,30,2
14002,ftd,103,75,28,12
14002,dtf,51,22,28,2
14005,ftd,81,55,26,11
14005,dtf,50,23,26,4
15006,ftd,121,90,31,12
15006,dtf,86,54,31,5
15007,ftd,99,68,31,12
15007,dtf,114,82,31,4
15010,ftd,141,108,33,7
15010,dtf,92,58,33,3
15011,ftd,169,124,45,20
15011,dtf,106,60,45,0
15012,ftd,106,74,32,13
15012,dtf,94,62,31,6
15013,ftd,174,144,30,11
15013,dtf,57,26,30,1
15014,ftd,208,165,43,1
15014,dtf,124,80,43,0
15016,ftd,109,76,33,9
15016,dtf,114,81,32,5
15021,ftd,60,35,25,15
15021,dtf,46,20,25,4
15023,ftd,155,125,30,13
15023,dtf,53,22,30,2
15024,ftd,205,171,34,4
15024,dtf,104,70,33,0
15025,ftd,184,148,36,6
15025,dtf,99,62,36,2
15030,ftd,109,80,29,10
15030,dtf,60,30,29,4
15039,ftd,236,177,59,3
15039,dtf,141,82,58,1
16001,ftd,144,113,31,7
16001,dtf,77,45,31,2
16003,ftd,245,200,45,1
16003,dtf,102,57,44,2
16004,ftd,152,120,32,9
16004,dtf,91,58,32,2
17001,ftd,205,167,38,13
17001,dtf,85,46,38,0
17003,ftd,206,174,32,4
17003,dtf,115,82,32,1
17004,ftd,101,71,30,10
17004,dtf,82,51,30,4
17005,ftd,201,168,33,10
17005,dtf,104,70,33,1
17015,ftd,194,156,38,6
17015,dtf,105,66,38,1
17018,ftd,117,87,30,6
17018,dtf,69,38,30,0
18001,ftd,190,155,35,5
18001,dtf,92,56,35,2
18002,ftd,169,135,34,18
18002,dtf,68,33,34,0
18003,ftd,161,129,32,9
18003,dtf,81,49,31,2
18008,ftd,157,116,41,4
18008,dtf,146,105,40,0
18010,ftd,142,110,32,5
18010,dtf,114,82,31,0
18011,ftd,146,117,29,18
18011,dtf,70,41,28,2
18014,ftd,206,174,32,8
18014,dtf,78,45,32,0
18017,ftd,239,176,63,5
18017,dtf,148,85,62,2
18018,ftd,189,146,43,2
18018,dtf,156,113,42,2
19001,ftd,167,136,31,7
19001,dtf,74,42,31,1
19006,ftd,154,123,31,9
19006,dtf,50,19,30,1
19010,ftd,162,131,31,16
19010,dtf,83,51,31,0
19017,ftd,127,98,29,10
19017,dtf,59,29,29,0
19020,ftd,247,203,44,2
19020,dtf,139,95,43,0
20002,ftd,62,41,21,5
20002,dtf,62,40,21,11
20003,ftd,84,58,26,9
20003,dtf,59,32,26,4
20007,ftd,104,77,27,9
20007,dtf,57,29,27,3
21003,ftd,115,85,30,9
21003,dtf,72,41,30,2
21006,ftd,142,112,30,10
21006,dtf,71,41,29,0
21008,ftd,164,134,30,9
21008,dtf,68,37,30,2
21009,ftd,119,90,29,11
21009,dtf,75,45,29,1
21011,ftd,129,97,32,6
21011,dtf,91,58,32,1
21012,ftd,202,167,35,5
21012,dtf,113,77,35,0
21013,ftd,125,94,31,9
21013,dtf,75,44,30,3
21015,ftd,131,101,30,11
21015,dtf,55,24,30,2
21016,ftd,117,89,28,11
21016,dtf,59,31,27,4
21017,ftd,251,195,56,1
21017,dtf,176,120,55,0
21018,ftd,125,94,31,9
21018,dtf,76,44,31,2
21022,ftd,116,89,27,6
21022,dtf,82,54,27,5
21023,ftd,150,119,31,7
21023,dtf,95,64,30,1
21024,ftd,172,140,32,7
21024,dtf,98,65,32,0
21026,ftd,243,178,65,7
21026,dtf,157,92,64,1
21027,ftd,126,97,29,10
21027,dtf,49,20,28,3
22001,ftd,131,101,30,8
22001,dtf,70,39,30,3
22006,ftd,101,72,29,10
22006,dtf,59,29,29,7
22007,ftd,154,124,30,8
22007,dtf,47,16,30,1
22009,ftd,138,108,30,9
22009,dtf,61,30,30,1
23001,ftd,169,138,31,6
23001,dtf,83,51,31,1
23004,ftd,221,185,36,5
23004,dtf,96,60,35,0
23006,ftd,247,205,42,3
23006,dtf,114,72,41,0
23007,ftd,58,18,40,1
23007,dtf,233,192,40,0
23008,ftd,161,129,32,9
23008,dtf,75,42,32,0
23011,ftd,250,207,43,2
23011,dtf,158,114,43,0
23016,ftd,116,84,32,7
23016,dtf,115,82,32,6
24001,ftd,149,118,31,10
24001,dtf,70,38,31,0
24003,ftd,170,139,31,9
24003,dtf,110,78,31,0
24004,ftd,125,95,30,10
24004,dtf,73,42,30,1
24005,ftd,73,48,25,9
24005,dtf,65,39,25,7
25001,ftd,165,136,29,5
25001,dtf,116,86,29,0
25003,ftd,257,194,63,5
25003,dtf,177,114,62,0
25006,ftd,236,188,48,6
25006,dtf,172,123,48,0
25012,ftd,249,204,45,4
25012,dtf,147,102,44,0
25020,ftd,52,32,20,6
25020,dtf,87,66,20,9
25021,ftd,31,17,14,4
25021,dtf,104,89,14,6
25029,ftd,142,113,29,10
25029,dtf,55,25,29,0
26003,ftd,18,6,12,10
26003,dtf,32,19,12,2
26005,ftd,0,0,0,0
26005,dtf,3,0,0,0
26006,ftd,23,7,16,6
26006,dtf,54,37,16,3
26008,ftd,28,14,14,8
26008,dtf,41,26,14,7
26009,ftd,24,7,17,9
26009,dtf,38,20,17,3
27001,ftd,116,87,29,9
27001,dtf,71,41,29,0
27002,ftd,152,122,30,3
27002,dtf,100,69,30,1
27003,ftd,130,101,29,11
27003,dtf,84,54,29,1
27006,ftd,76,51,25,7
27006,dtf,64,38,25,4
27007,ftd,168,135,33,6
27007,dtf,100,66,33,0
27009,ftd,106,77,29,10
27009,dtf,79,49,29,2
27021,ftd,105,77,28,6
27021,dtf,75,46,28,2
27023,ftd,121,92,29,7
27023,dtf,79,49,29,2
27025,ftd,125,95,30,6
27025,dtf,67,36,30,2
27026,ftd,106,77,29,9
27026,dtf,60,30,29,0
27029,ftd,127,98,29,7
27029,dtf,67,37,29,0
27030,ftd,110,80,30,2
27030,dtf,87,56,30,6
27032,ftd,75,53,22,20
27032,dtf,34,11,22,0
27034,ftd,188,153,35,7
27034,dtf,115,79,35,1
27035,ftd,174,143,31,8
27035,dtf,85,53,31,0
27038,ftd,248,194,54,2
27038,dtf,172,117,54,1
27041,ftd,69,43,26,7
27041,dtf,57,30,26,7
27042,ftd,151,120,31,10
27042,dtf,72,40,31,0
27043,ftd,191,158,33,4
27043,dtf,120,86,33,1
27047,ftd,236,184,52,6
27047,dtf,171,119,51,0
27049,ftd,97,68,29,10
27049,dtf,60,30,29,1
27051,ftd,163,131,32,6
27051,dtf,94,61,32,0
27062,ftd,107,77,30,8
27062,dtf,78,47,30,0
27064,ftd,68,35,33,9
27064,dtf,148,114,33,0
27065,ftd,121,92,29,8
27065,dtf,62,32,29,1
27071,ftd,115,85,30,12
27071,dtf,83,52,30,1
27073,ftd,81,50,31,10
27073,dtf,86,54,31,2
27077,ftd,81,28,53,0
27077,dtf,294,240,53,0
27079,ftd,159,129,30,6
27079,dtf,88,57,30,0
27080,ftd,149,119,30,8
27080,dtf,91,60,30,1
27084,ftd,215,183,32,8
27084,dtf,94,61,32,0
27087,ftd,36,20,16,8
27087,dtf,47,30,16,5
27089,ftd,121,91,30,2
27089,dtf,101,70,30,0
27090,ftd,199,167,32,6
27090,dtf,81,48,32,0
28001,ftd,110,82,28,9
28001,dtf,38,9,28,1
28003,ftd,158,50,108,3
28003,dtf,397,288,108,0
28008,ftd,132,103,29,7
28008,dtf,57,27,29,1
28009,ftd,89,61,28,9
28009,dtf,53,24,28,5
28012,ftd,91,63,28,8
28012,dtf,62,33,28,4
28015,ftd,10,1,9,2
28015,dtf,99,89,9,1
28018,ftd,113,84,29,7
28018,dtf,58,28,29,1
28022,ftd,75,49,26,7
28022,dtf,50,23,26,6
28023,ftd,96,69,27,8
28023,dtf,51,23,27,3
28024,ftd,112,85,27,6
28024,dtf,55,27,27,3
28026,ftd,99,72,27,6
28026,dtf,59,31,27,3
28031,ftd,189,158,31,6
28031,dtf,76,44,31,0
28033,ftd,218,167,50,5
28033,dtf,165,114,51,0
28039,ftd,184,144,40,1
28039,dtf,172,131,40,2
28040,ftd,62,41,21,2
28040,dtf,82,60,21,6
28043,ftd,89,62,27,11
28043,dtf,58,30,27,1
28044,ftd,30,16,14,14
28044,dtf,46,31,14,3
28046,ftd,110,82,28,15
28046,dtf,48,19,28,0
28048,ftd,101,73,28,5
28048,dtf,71,42,28,0
28050,ftd,101,74,27,5
28050,dtf,75,47,27,2
28052,ftd,64,41,23,0
28052,dtf,81,57,23,8
28055,ftd,111,82,29,7
28055,dtf,56,26,29,4
28056,ftd,110,82,28,5
28056,dtf,55,26,28,5
28060,ftd,5,1,4,0
28060,dtf,9,4,4,0
28066,ftd,157,117,40,1
28066,dtf,153,112,40,3
28067,ftd,90,62,28,9
28067,dtf,49,20,28,2
28072,ftd,63,42,21,6
28072,dtf,51,29,21,8
28074,ftd,90,64,26,6
28074,dtf,47,20,26,2
28080,ftd,156,109,47,13
28080,dtf,127,80,46,0
28081,ftd,146,95,51,3
28081,dtf,198,146,51,0
28082,ftd,112,84,28,5
28082,dtf,52,23,28,4
28085,ftd,61,36,25,6
28085,dtf,56,30,25,2
28091,ftd,93,67,26,5
28091,dtf,68,41,26,5
28093,ftd,98,71,27,8
28093,dtf,49,21,27,2
28115,ftd,177,125,52,17
28115,dtf,112,60,51,0
28116,ftd,47,15,32,6
28116,dtf,89,56,32,1
28117,ftd,83,57,26,7
28117,dtf,52,25,26,2
29002,ftd,41,24,17,10
29002,dtf,45,27,17,7
29003,ftd,25,13,12,8
29003,dtf,37,24,12,5
29005,ftd,142,111,31,6
29005,dtf,65,33,31,0
29009,ftd,56,37,19,3
29009,dtf,51,31,19,4
30001,ftd,85,60,25,3
30001,dtf,45,19,25,7
30004,ftd,151,122,29,2
30004,dtf,67,37,29,3
30005,ftd,39,22,17,7
30005,dtf,35,17,17,6
30011,ftd,12,3,9,2
30011,dtf,67,57,9,0
30012,ftd,127,99,28,5
30012,dtf,56,27,28,0
30014,ftd,120,91,29,1
30014,dtf,62,32,29,7
30015,ftd,23,9,14,7
30015,dtf,38,23,14,8
31002,ftd,13,6,7,2
31002,dtf,42,34,7,6
31006,ftd,6,1,5,5
31006,dtf,41,35,5,4
31010,ftd,94,69,25,7
31010,dtf,45,19,25,3
31021,ftd,107,80,27,8
31021,dtf,44,16,27,4
31023,ftd,149,122,27,3
31023,dtf,76,48,27,8
31025,ftd,158,128,30,5
31025,dtf,66,35,30,2
32003,ftd,125,98,27,6
32003,dtf,69,41,27,3
32004,ftd,71,49,22,4
32004,dtf,45,22,22,6
32006,ftd,74,48,26,7
32006,dtf,39,12,26,7
32008,ftd,78,53,25,14
32008,dtf,33,7,25,4
33006,ftd,57,33,24,11
33006,dtf,40,15,24,8
33007,ftd,49,26,23,18
33007,dtf,37,13,23,10
33012,ftd,123,97,26,5
33012,dtf,55,28,26,1
33013,ftd,76,50,26,6
33013,dtf,45,18,26,9
33014,ftd,81,56,25,13
33014,dtf,39,13,25,5
33018,ftd,79,54,25,4
33018,dtf,53,27,25,5
33019,ftd,56,34,22,9
33019,dtf,44,21,22,4
33020,ftd,146,0,0,0
33020,dtf,0,0,0,0
33021,ftd,35,17,18,6
33021,dtf,44,25,18,6
33022,ftd,88,62,26,8
33022,dtf,44,17,26,3
33023,ftd,5,3,2,2
33023,dtf,7,4,2,0
33024,ftd,75,52,23,9
33024,dtf,37,13,23,2
33026,ftd,46,28,18,4
33026,dtf,51,32,18,4
33028,ftd,116,76,40,26
33028,dtf,80,39,40,0
33029,ftd,46,24,22,8
33029,dtf,39,16,22,11
33031,ftd,124,95,29,8
33031,dtf,42,12,29,4
33032,ftd,0,0,0,0
33032,dtf,13,0,0,0
33033,ftd,87,60,27,16
33033,dtf,53,25,27,1
33034,ftd,49,28,21,8
33034,dtf,45,23,21,5
33035,ftd,64,40,24,6
33035,dtf,53,28,24,8
33039,ftd,62,37,25,7
33039,dtf,40,14,25,6
33053,ftd,4,1,3,2
33053,dtf,36,32,3,1
33054,ftd,31,16,15,13
33054,dtf,33,17,15,4
33058,ftd,92,63,29,14
33058,dtf,36,6,29,3
34002,ftd,104,79,25,4
34002,dtf,68,42,25,2
34003,ftd,100,50,50,14
34003,dtf,199,148,50,0
34004,ftd,69,45,24,6
34004,dtf,46,21,24,6
34005,ftd,107,80,27,4
34005,dtf,67,39,27,5
34006,ftd,74,49,25,6
34006,dtf,60,34,25,8
34007,ftd,92,65,27,10
34007,dtf,47,19,27,6
34008,ftd,85,46,39,13
34008,dtf,144,104,39,0
34010,ftd,73,48,25,7
34010,dtf,53,27,25,7
34011,ftd,22,11,11,11
34011,dtf,39,27,11,3
34012,ftd,0,0,0,0
34012,dtf,13,0,0,0
35003,ftd,135,105,30,11
35003,dtf,69,38,30,2
35008,ftd,102,73,29,11
35008,dtf,45,15,29,5
36003,ftd,36,17,19,5
36003,dtf,44,24,19,4
36006,ftd,93,68,25,6
36006,dtf,43,17,25,3
36009,ftd,142,112,30,9
36009,dtf,61,30,30,2
36010,ftd,161,131,30,14
36010,dtf,51,20,30,0
36011,ftd,131,100,31,8
36011,dtf,60,28,31,1
36012,ftd,167,132,35,6
36012,dtf,131,95,35,1
37001,ftd,74,47,27,12
37001,dtf,41,13,27,4
37003,ftd,61,38,23,8
37003,dtf,42,18,23,5
37005,ftd,75,50,25,7
