gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
27001,ftd,130,105,25,16
27001,dtf,71,46,24,3
27002,ftd,166,125,41,11
27002,dtf,110,69,40,4
27003,ftd,126,93,33,16
27003,dtf,89,56,32,8
27006,ftd,138,111,27,14
27006,dtf,55,28,26,2
27007,ftd,157,112,45,12
27007,dtf,112,67,44,2
27009,ftd,107,79,28,15
27009,dtf,84,56,27,7
27021,ftd,149,121,28,15
27021,dtf,62,34,27,3
27023,ftd,168,137,31,13
27023,dtf,79,48,30,4
27025,ftd,155,128,27,19
27025,dtf,54,27,26,4
27026,ftd,161,131,30,19
27026,dtf,63,33,29,7
27029,ftd,151,122,29,16
27029,dtf,71,42,28,5
27030,ftd,162,131,31,9
27030,dtf,67,36,30,2
27032,ftd,49,40,8,5
27032,dtf,25,16,9,1
27034,ftd,178,132,46,12
27034,dtf,102,56,45,4
27035,ftd,174,138,36,10
27035,dtf,85,49,35,5
27038,ftd,258,178,80,4
27038,dtf,122,42,79,2
27041,ftd,80,58,22,19
27041,dtf,45,22,22,13
27042,ftd,148,115,33,9
27042,dtf,81,48,32,4
27043,ftd,196,150,46,11
27043,dtf,111,65,45,2
27047,ftd,231,151,80,4
27047,dtf,132,52,79,4
27049,ftd,124,96,28,11
27049,dtf,63,35,27,6
27051,ftd,217,175,42,12
27051,dtf,98,56,41,3
27062,ftd,134,105,29,14
27062,dtf,76,47,28,2
27064,ftd,128,114,13,6
27064,dtf,44,30,14,0
27065,ftd,152,123,29,15
27065,dtf,63,34,28,3
27071,ftd,113,82,31,17
27071,dtf,86,55,30,4
27073,ftd,78,48,30,13
27073,dtf,74,43,30,3
27077,ftd,189,171,17,2
27077,dtf,63,45,18,0
27079,ftd,144,112,32,14
27079,dtf,82,50,31,5
27080,ftd,133,97,36,13
27080,dtf,94,58,35,6
27084,ftd,216,177,39,11
27084,dtf,83,44,38,3
27087,ftd,56,42,14,11
27087,dtf,34,19,14,12
27089,ftd,161,121,40,12
27089,dtf,104,64,39,4
27090,ftd,190,153,37,15
27090,dtf,77,40,36,1
28001,ftd,125,109,15,10
28001,dtf,29,13,16,1
28003,ftd,234,214,19,1
28003,dtf,60,40,20,0
28008,ftd,135,105,30,20
28008,dtf,61,31,29,7
28009,ftd,111,86,25,17
28009,dtf,50,25,24,6
28012,ftd,124,97,27,11
28012,dtf,65,38,26,6
28015,ftd,90,87,2,0
28015,dtf,11,8,3,0
28018,ftd,137,110,27,17
28018,dtf,55,28,26,7
28022,ftd,97,72,25,18
28022,dtf,52,27,24,8
28023,ftd,88,64,24,19
28023,dtf,52,28,23,9
28024,ftd,122,95,26,15
28024,dtf,50,24,26,5
28026,ftd,132,104,27,16
28026,dtf,62,35,27,5
28031,ftd,187,147,40,11
28031,dtf,88,48,39,2
28033,ftd,203,131,72,4
28033,dtf,138,66,71,0
28039,ftd,270,207,63,1
28039,dtf,136,73,62,0
28040,ftd,171,146,25,8
28040,dtf,69,43,25,6
28043,ftd,127,99,28,19
28043,dtf,50,22,27,7
28044,ftd,54,41,12,12
28044,dtf,25,12,13,5
28046,ftd,100,75,25,22
28046,dtf,54,29,24,6
28048,ftd,162,133,29,16
28048,dtf,70,41,28,6
28050,ftd,138,112,26,9
28050,dtf,53,26,26,7
28052,ftd,166,137,29,8
28052,dtf,68,39,28,6
28055,ftd,154,126,28,21
28055,dtf,63,35,27,6
28056,ftd,141,112,28,13
28056,dtf,61,33,28,5
28060,ftd,91,87,3,1
28060,dtf,8,4,4,1
28066,ftd,217,178,39,2
28066,dtf,111,72,38,1
28067,ftd,107,81,26,20
28067,dtf,55,29,25,9
28072,ftd,142,123,18,9
28072,dtf,40,21,19,9
28074,ftd,117,93,23,16
28074,dtf,46,23,23,5
28080,ftd,162,132,29,9
28080,dtf,91,62,29,0
28081,ftd,224,187,37,6
28081,dtf,110,73,36,1
28082,ftd,131,104,26,16
28082,dtf,52,26,26,4
28085,ftd,121,96,25,16
28085,dtf,53,28,24,7
28091,ftd,153,131,21,11
28091,dtf,52,30,22,5
28093,ftd,123,102,20,14
28093,dtf,43,23,20,1
28115,ftd,202,174,27,10
28115,dtf,74,46,28,0
28116,ftd,173,162,10,0
28116,dtf,17,6,11,0
28117,ftd,115,89,26,17
28117,dtf,49,23,25,8
29002,ftd,50,41,8,6
29002,dtf,29,20,9,4
29003,ftd,43,35,7,7
29003,dtf,24,16,8,4
29005,ftd,162,136,26,18
29005,dtf,53,27,25,2
29009,ftd,74,51,22,20
29009,dtf,44,21,23,14
30001,ftd,113,91,21,13
30001,dtf,41,19,22,8
30004,ftd,155,128,27,11
30004,dtf,54,26,27,8
30005,ftd,60,44,15,11
30005,dtf,28,12,16,8
30011,ftd,88,83,4,1
30011,dtf,26,21,5,0
30012,ftd,138,112,25,20
30012,dtf,52,27,25,6
30014,ftd,168,140,27,13
30014,dtf,55,27,28,4
30015,ftd,36,25,10,9
30015,dtf,28,17,11,6
31002,ftd,85,76,8,6
31002,dtf,32,23,9,9
31006,ftd,19,14,4,4
31006,dtf,25,20,5,5
31010,ftd,129,104,24,16
31010,dtf,40,16,24,7
31021,ftd,137,110,26,18
31021,dtf,47,21,26,8
31023,ftd,173,147,25,10
31023,dtf,69,44,25,9
31025,ftd,168,139,28,17
31025,dtf,65,37,28,4
32003,ftd,148,118,30,15
32003,dtf,84,54,29,6
32004,ftd,116,91,24,15
32004,dtf,52,28,24,8
32006,ftd,120,97,22,17
32006,dtf,32,10,22,8
32008,ftd,121,100,20,16
32008,dtf,28,8,20,5
33006,ftd,57,39,18,14
33006,dtf,30,11,18,11
33007,ftd,50,35,15,13
33007,dtf,27,11,15,10
33012,ftd,124,99,25,20
33012,dtf,47,22,24,12
33013,ftd,94,76,18,9
33013,dtf,42,23,18,10
33014,ftd,119,100,19,12
33014,dtf,32,12,19,5
33018,ftd,144,117,27,12
33018,dtf,64,37,26,9
33019,ftd,58,40,18,14
33019,dtf,39,20,18,11
33020,ftd,127,0,0,0
33020,dtf,0,0,0,0
33021,ftd,74,57,17,13
33021,dtf,42,24,17,9
33022,ftd,124,97,27,15
33022,dtf,53,25,27,7
33023,ftd,29,27,2,2
33023,dtf,5,2,2,1
33024,ftd,107,89,18,9
33024,dtf,39,20,18,6
33026,ftd,81,56,25,19
33026,dtf,64,38,25,11
33028,ftd,148,122,25,19
33028,dtf,49,23,26,1
33029,ftd,46,31,15,14
33029,dtf,33,17,15,13
33031,ftd,132,106,26,19
33031,dtf,45,19,25,8
33032,ftd,20,18,1,1
33032,dtf,2,0,2,2
33033,ftd,92,74,18,13
33033,dtf,49,30,18,4
33034,ftd,58,42,16,12
33034,dtf,35,18,16,9
33035,ftd,68,49,19,10
33035,dtf,54,34,19,11
33039,ftd,93,68,25,19
33039,dtf,45,20,24,9
33053,ftd,29,23,6,6
33053,dtf,22,15,6,6
33054,ftd,21,10,11,11
33054,dtf,31,19,11,7
33058,ftd,125,102,23,19
33058,dtf,33,10,22,5
34002,ftd,127,104,23,11
34002,dtf,60,36,23,13
34003,ftd,127,112,15,6
34003,dtf,54,38,15,4
34004,ftd,72,53,19,11
34004,dtf,46,26,19,12
34005,ftd,138,112,26,10
34005,dtf,66,39,26,12
34006,ftd,116,94,22,11
34006,dtf,50,27,22,12
34007,ftd,113,91,22,17
34007,dtf,38,15,22,10
34008,ftd,111,98,12,3
34008,dtf,46,33,13,2
34010,ftd,111,89,22,15
34010,dtf,46,23,22,10
34011,ftd,61,53,8,7
34011,dtf,20,11,8,5
34012,ftd,22,20,1,1
34012,dtf,9,7,2,2
35003,ftd,142,113,29,18
35003,dtf,59,30,28,12
35008,ftd,120,97,23,15
35008,dtf,49,25,23,9
36003,ftd,113,97,16,9
36003,dtf,31,14,16,5
36006,ftd,103,80,23,16
36006,dtf,40,16,23,9
36009,ftd,144,120,24,14
36009,dtf,57,33,23,8
36010,ftd,159,132,27,22
36010,dtf,38,11,26,6
36011,ftd,142,113,29,16
36011,dtf,60,31,28,5
36012,ftd,182,142,40,9
36012,dtf,93,52,40,1
37001,ftd,99,73,26,22
37001,dtf,48,22,25,11
37003,ftd,109,88,21,17
37003,dtf,39,17,21,8
37005,ftd,114,92,22,15
37005,dtf,53,30,22,7
37008,ftd,92,68,24,16
37008,dtf,57,32,24,9
37009,ftd,124,109,14,10
37009,dtf,34,19,15,0
37010,ftd,114,104,9,2
37010,dtf,34,24,10,0
37011,ftd,119,94,25,18
37011,dtf,54,28,25,12
37018,ftd,154,130,24,11
37018,dtf,55,30,24,3
37019,ftd,240,198,42,1
37019,dtf,103,61,41,3
37020,ftd,113,89,24,19
37020,dtf,43,18,24,9
37031,ftd,192,164,28,5
37031,dtf,98,70,27,7
37033,ftd,295,239,55,0
37033,dtf,138,83,55,2
38001,ftd,140,121,19,9
38001,dtf,45,25,19,6
38003,ftd,18,16,2,2
38003,dtf,15,12,2,2
38004,ftd,135,118,17,10
38004,dtf,42,24,17,7
38007,ftd,256,215,40,3
38007,dtf,106,66,40,0
38012,ftd,199,190,9,5
38012,dtf,25,15,9,0
38014,ftd,188,158,30,7
38014,dtf,117,87,29,3
38017,ftd,7,5,2,2
38017,dtf,5,2,2,2
38018,ftd,100,81,19,15
38018,dtf,44,24,19,4
38021,ftd,159,134,25,13
38021,dtf,74,48,25,7
38026,ftd,105,81,24,16
38026,dtf,58,33,24,9
38029,ftd,133,123,10,8
38029,dtf,31,20,10,4
38030,ftd,42,40,2,2
38030,dtf,10,7,2,1
39001,ftd,62,49,13,11
39001,dtf,40,27,12,3
39002,ftd,55,33,21,20
39002,dtf,35,14,21,8
39004,ftd,9,7,2,2
39004,dtf,6,3,2,2
39005,ftd,224,193,30,9
39005,dtf,64,33,31,0
39006,ftd,44,23,20,18
39006,dtf,39,19,20,9
39007,ftd,157,131,26,10
39007,dtf,66,40,25,2
39008,ftd,53,31,21,20
39008,dtf,36,15,21,10
39010,ftd,69,64,5,5
39010,dtf,21,15,5,1
39011,ftd,121,113,7,0
39011,dtf,16,8,8,0
39012,ftd,198,167,30,16
39012,dtf,61,30,31,0
39014,ftd,23,21,2,2
39014,dtf,9,6,2,2
39015,ftd,36,28,8,8
39015,dtf,24,15,8,1
39016,ftd,52,37,15,14
39016,dtf,34,18,15,5
39017,ftd,170,146,24,14
39017,dtf,62,38,23,8
39019,ftd,20,11,9,9
39019,dtf,28,18,9,4
39020,ftd,23,6,16,16
39020,dtf,30,13,17,4
39021,ftd,69,48,21,16
39021,dtf,58,37,20,8
39022,ftd,137,114,23,17
39022,dtf,46,23,22,4
39023,ftd,27,25,2,2
39023,dtf,16,13,2,2
39025,ftd,121,97,24,17
39025,dtf,55,31,23,8
39027,ftd,40,38,2,2
39027,dtf,10,7,2,1
39028,ftd,18,15,3,2
39028,dtf,14,10,3,1
39029,ftd,117,113,4,3
39029,dtf,15,10,4,0
39034,ftd,74,49,25,22
39034,dtf,41,16,24,10
39035,ftd,37,23,13,12
39035,dtf,35,22,13,3
39036,ftd,51,49,2,2
39036,dtf,10,7,2,2
39037,ftd,19,15,4,3
39037,dtf,29,24,4,0
39042,ftd,34,15,18,18
39042,dtf,27,8,19,7
39049,ftd,269,210,58,0
39049,dtf,127,69,58,1
39052,ftd,160,132,28,7
39052,dtf,81,53,27,3
39054,ftd,156,129,27,15
39054,dtf,78,51,26,6
39056,ftd,64,59,5,2
39056,dtf,9,3,5,0
39061,ftd,18,4,14,11
39061,dtf,52,37,14,7
39065,ftd,26,24,2,2
39065,dtf,9,6,2,2
39069,ftd,161,122,39,11
39069,dtf,99,60,38,2
39072,ftd,63,42,21,19
39072,dtf,43,22,20,6
39078,ftd,82,79,2,0
39078,dtf,10,7,3,0
39081,ftd,96,72,24,20
39081,dtf,42,18,23,9
39087,ftd,144,108,36,15
39087,dtf,86,50,35,3
39088,ftd,20,18,2,2
39088,dtf,10,7,2,2
39095,ftd,172,158,13,3
39095,dtf,44,30,14,0
39099,ftd,53,28,24,23
39099,dtf,37,13,24,7
39101,ftd,17,12,5,5
39101,dtf,20,14,5,2
39105,ftd,86,63,23,21
39105,dtf,41,18,22,7
39108,ftd,26,10,15,15
39108,dtf,21,6,15,4
39114,ftd,12,10,2,2
39114,dtf,7,4,2,2
39120,ftd,20,19,0,0
39120,dtf,7,6,1,1
39125,ftd,11,9,2,2
39125,dtf,7,4,2,2
39127,ftd,23,21,2,2
39127,dtf,9,6,2,2
39141,ftd,119,111,7,2
39141,dtf,19,11,8,0
39142,ftd,30,18,12,11
39142,dtf,45,33,11,4
39143,ftd,49,27,21,21
39143,dtf,34,13,21,11
39144,ftd,65,43,21,19
39144,dtf,35,14,21,10
40003,ftd,130,105,25,18
40003,dtf,52,27,24,6
40004,ftd,128,105,22,14
40004,dtf,53,31,22,5
40005,ftd,124,100,24,19
40005,dtf,37,13,23,6
40006,ftd,183,161,22,10
40006,dtf,56,34,21,4
40007,ftd,138,113,25,20
40007,dtf,50,25,24,4
40009,ftd,123,107,16,4
40009,dtf,51,34,16,0
40010,ftd,151,130,21,12
40010,dtf,52,31,20,10
40011,ftd,121,102,19,13
40011,dtf,46,26,19,3
40012,ftd,28,26,2,2
40012,dtf,13,10,2,2
40013,ftd,149,132,16,8
40013,dtf,66,49,17,1
40016,ftd,27,25,2,2
40016,dtf,8,5,2,1
40017,ftd,145,123,21,19
40017,dtf,25,4,21,3
40018,ftd,87,83,4,3
40018,dtf,18,13,4,1
40020,ftd,147,122,24,16
40020,dtf,42,18,24,3
40021,ftd,146,120,26,19
40021,dtf,50,24,25,5
40022,ftd,88,62,26,19
40022,dtf,40,14,25,10
40033,ftd,16,12,4,4
40033,dtf,22,17,4,3
41001,ftd,180,0,0,0
41001,dtf,0,0,0,0
41003,ftd,142,119,22,16
41003,dtf,48,26,22,5
41004,ftd,117,106,11,1
41004,dtf,17,5,11,0
41005,ftd,123,97,26,20
41005,dtf,56,30,25,5
41006,ftd,138,115,22,20
41006,dtf,37,15,22,2
41009,ftd,73,65,7,3
41009,dtf,37,29,8,0
41011,ftd,133,106,27,14
41011,dtf,62,35,26,3
41012,ftd,149,118,31,19
41012,dtf,68,37,30,3
41013,ftd,144,122,22,21
41013,dtf,27,5,21,4
41014,ftd,139,102,37,19
41014,dtf,70,33,36,5
41016,ftd,141,118,22,21
41016,dtf,32,10,22,4
41019,ftd,131,106,25,24
41019,dtf,38,13,24,3
41020,ftd,157,131,26,14
41020,dtf,74,48,25,4
41022,ftd,145,119,26,12
41022,dtf,117,91,25,5
41023,ftd,31,29,1,1
41023,dtf,5,3,2,1
41025,ftd,150,121,29,21
41025,dtf,61,32,28,3
41027,ftd,122,97,25,25
41027,dtf,34,9,24,2
41028,ftd,136,110,26,19
41028,dtf,66,40,25,4
41029,ftd,127,106,20,19
41029,dtf,23,3,20,4
42001,ftd,170,158,11,1
42001,dtf,16,4,12,0
42003,ftd,157,128,29,13
42003,dtf,105,76,28,7
42004,ftd,26,18,8,6
42004,dtf,55,46,8,3
42006,ftd,25,14,11,11
42006,dtf,23,11,11,4
42008,ftd,28,26,2,1
42008,dtf,8,5,2,0
42010,ftd,16,5,11,11
42010,dtf,30,18,11,3
42011,ftd,156,145,10,1
42011,dtf,24,13,11,0
42016,ftd,16,6,10,10
42016,dtf,33,22,10,4
42017,ftd,194,168,26,11
42017,dtf,84,58,25,1
42024,ftd,32,22,10,10
42024,dtf,41,30,10,3
42026,ftd,22,13,9,9
42026,dtf,22,12,9,2
42027,ftd,34,31,3,2
42027,dtf,24,20,3,0
43005,ftd,19,5,14,14
43005,dtf,28,13,14,2
43006,ftd,67,45,22,20
43006,dtf,43,21,21,7
43007,ftd,85,61,24,22
43007,dtf,45,21,23,7
43008,ftd,29,22,7,4
43008,dtf,46,38,7,0
43009,ftd,120,94,26,23
43009,dtf,48,22,25,4
43014,ftd,43,37,5,5
43014,dtf,48,42,6,0
43017,ftd,70,53,16,14
43017,dtf,32,16,16,4
43018,ftd,26,9,17,17
43018,dtf,29,12,16,7
43021,ftd,23,8,14,14
43021,dtf,35,20,15,2
44001,ftd,43,23,19,18
44001,dtf,45,26,19,5
44002,ftd,27,19,8,4
44002,dtf,54,45,8,2
44006,ftd,32,22,9,7
44006,dtf,51,41,10,3
44009,ftd,30,12,18,17
44009,dtf,63,45,17,5
44011,ftd,169,142,27,15
44011,dtf,62,35,26,4
45001,ftd,111,82,29,25
45001,dtf,67,38,28,4
45003,ftd,154,126,28,17
45003,dtf,82,54,27,1
45004,ftd,149,121,28,18
45004,dtf,74,46,27,2
45005,ftd,168,140,28,14
45005,dtf,96,68,27,0
45009,ftd,99,72,27,24
45009,dtf,59,32,26,2
45012,ftd,100,74,26,23
45012,dtf,53,27,25,4
46003,ftd,130,101,29,24
46003,dtf,76,47,28,1
46005,ftd,216,175,41,9
46005,dtf,103,62,40,0
46008,ftd,117,89,28,23
46008,dtf,58,30,27,5
46014,ftd,100,73,27,24
46014,dtf,50,23,26,3
47001,ftd,127,98,29,23
47001,dtf,73,44,28,3
47004,ftd,108,79,28,23
47004,dtf,65,37,28,3
47005,ftd,193,158,35,12
47005,dtf,95,60,34,1
47008,ftd,150,122,28,22
47008,dtf,69,41,27,4
47009,ftd,83,57,25,24
47009,dtf,56,31,25,1
47011,ftd,126,98,27,18
47011,dtf,43,16,27,0
47014,ftd,149,119,30,21
47014,dtf,73,43,29,2
47018,ftd,180,147,33,16
47018,dtf,79,46,32,6
48003,ftd,81,55,26,24
48003,dtf,51,25,25,7
48004,ftd,130,101,28,20
48004,dtf,62,34,28,3
48005,ftd,69,44,25,25
48005,dtf,36,11,24,4
48011,ftd,98,70,27,26
48011,dtf,63,36,27,3
49001,ftd,98,69,28,23
49001,dtf,57,29,28,5
49002,ftd,43,25,18,18
49002,dtf,35,16,18,5
49004,ftd,96,69,27,25
49004,dtf,47,20,26,6
50001,ftd,120,92,27,24
50001,dtf,53,26,27,2
50002,ftd,151,122,29,18
50002,dtf,63,34,28,4
50006,ftd,119,91,28,23
50006,dtf,48,20,27,8
50007,ftd,145,116,29,21
50007,dtf,78,49,28,2
50008,ftd,171,143,27,17
50008,dtf,63,36,27,4
50011,ftd,147,118,29,23
50011,dtf,56,27,28,4
51001,ftd,88,65,23,19
51001,dtf,48,25,22,5
52004,ftd,128,101,27,25
52004,dtf,67,40,26,0
52005,ftd,103,77,26,21
52005,dtf,60,34,25,4
52006,ftd,132,108,24,17
52006,dtf,63,39,23,4
52007,ftd,140,114,26,19
52007,dtf,55,29,25,0
52009,ftd,96,69,27,21
52009,dtf,57,30,26,4
52010,ftd,136,109,27,17
52010,dtf,58,31,26,1
52011,ftd,98,72,26,21
52011,dtf,49,23,25,2
52015,ftd,100,76,23,17
52015,dtf,59,36,23,5
52016,ftd,123,97,26,14
52016,dtf,67,41,25,4
53005,ftd,116,89,27,25
53005,dtf,48,21,26,5
53006,ftd,127,99,28,22
53006,dtf,59,31,27,5
53007,ftd,136,110,26,16
53007,dtf,64,38,25,6
53008,ftd,88,63,24,23
53008,dtf,44,20,24,7
53009,ftd,107,79,28,23
53009,dtf,61,33,27,5
53013,ftd,115,91,23,18
53013,dtf,41,18,23,1
53017,ftd,113,87,26,21
53017,dtf,59,33,25,4
53018,ftd,93,66,27,25
53018,dtf,53,26,26,6
53022,ftd,97,70,27,25
53022,dtf,52,25,26,6
53023,ftd,71,47,23,22
53023,dtf,38,15,23,7
53028,ftd,57,32,24,20
53028,dtf,48,24,24,4
54001,ftd,97,71,26,20
54001,dtf,54,28,25,9
54002,ftd,119,94,24,15
54002,dtf,44,20,24,8
54003,ftd,122,101,20,14
54003,dtf,42,22,20,4
54004,ftd,184,156,27,7
54004,dtf,83,56,27,1
54005,ftd,104,75,29,20
54005,dtf,63,34,28,10
54007,ftd,162,133,29,11
54007,dtf,60,31,28,6
54008,ftd,104,78,26,23
54008,dtf,45,19,25,8
54011,ftd,160,136,24,9
54011,dtf,51,27,23,3
54012,ftd,123,94,29,13
54012,dtf,62,33,28,8
54015,ftd,139,112,26,17
54015,dtf,35,9,26,2
