gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
18011,dtf,76,49,26,3
18014,ftd,176,145,31,11
18014,dtf,96,65,30,3
18017,ftd,231,143,88,1
18017,dtf,144,56,87,7
18018,ftd,199,129,70,3
18018,dtf,154,84,69,5
19001,ftd,175,137,38,7
19001,dtf,99,60,38,3
19006,ftd,157,131,26,14
19006,dtf,51,24,26,1
19010,ftd,157,127,30,12
19010,dtf,65,34,30,0
19017,ftd,152,125,27,15
19017,dtf,75,47,27,5
19020,ftd,239,167,71,4
19020,dtf,147,76,71,2
20002,ftd,100,79,21,11
20002,dtf,58,36,21,6
20003,ftd,138,112,26,14
20003,dtf,60,33,26,4
20007,ftd,128,102,26,13
20007,dtf,63,36,26,2
21003,ftd,129,95,34,10
21003,dtf,83,49,33,5
21006,ftd,135,100,35,8
21006,dtf,94,59,34,5
21008,ftd,146,111,35,7
21008,dtf,84,48,35,3
21009,ftd,132,98,34,8
21009,dtf,94,59,34,1
21011,ftd,143,97,46,5
21011,dtf,113,67,45,2
21012,ftd,188,130,58,4
21012,dtf,129,71,57,2
21013,ftd,149,104,45,6
21013,dtf,88,43,44,5
21015,ftd,142,113,29,14
21015,dtf,68,38,29,4
21016,ftd,141,110,31,13
21016,dtf,63,31,31,5
21017,ftd,251,159,91,2
21017,dtf,161,70,91,4
21018,ftd,142,109,33,11
21018,dtf,88,54,33,3
21022,ftd,141,105,36,5
21022,dtf,95,58,36,2
21023,ftd,161,116,45,9
21023,dtf,84,39,44,5
21024,ftd,174,129,45,6
21024,dtf,116,70,45,5
21026,ftd,252,156,95,2
21026,dtf,154,59,95,5
21027,ftd,144,115,29,15
21027,dtf,53,23,29,5
22001,ftd,139,105,34,12
22001,dtf,80,45,34,1
22006,ftd,129,105,24,14
22006,dtf,59,34,24,7
22007,ftd,152,123,29,15
22007,dtf,52,22,29,4
22009,ftd,132,97,35,14
22009,dtf,74,38,35,1
23001,ftd,171,123,48,7
23001,dtf,115,66,48,4
23004,ftd,205,151,53,5
23004,dtf,113,60,53,3
23006,ftd,231,163,67,2
23006,dtf,132,65,67,1
23007,ftd,157,124,32,3
23007,dtf,101,68,33,0
23008,ftd,165,121,44,13
23008,dtf,101,56,44,4
23011,ftd,253,175,77,2
23011,dtf,152,75,77,1
23016,ftd,183,155,28,6
23016,dtf,103,74,28,8
24001,ftd,151,117,34,13
24001,dtf,78,43,34,2
24003,ftd,191,142,49,7
24003,dtf,135,85,49,3
24004,ftd,140,107,33,14
24004,dtf,76,42,33,4
24005,ftd,142,115,27,9
24005,dtf,60,32,27,6
25001,ftd,172,122,50,4
25001,dtf,146,96,49,3
25003,ftd,258,152,105,1
25003,dtf,178,73,105,2
25006,ftd,230,147,82,5
25006,dtf,170,88,82,1
25012,ftd,233,155,77,3
25012,dtf,165,88,77,1
25020,ftd,124,100,24,6
25020,dtf,90,65,24,8
25021,ftd,141,110,31,6
25021,dtf,90,58,31,8
25029,ftd,154,127,27,11
25029,dtf,70,42,27,7
26003,ftd,16,4,12,12
26003,dtf,32,19,12,6
26005,ftd,2,1,0,0
26005,dtf,4,3,1,1
26006,ftd,23,11,12,8
26006,dtf,48,35,12,5
26008,ftd,33,18,15,11
26008,dtf,35,19,15,12
26009,ftd,31,14,17,15
26009,dtf,33,15,17,8
27001,ftd,142,115,27,13
27001,dtf,85,57,27,3
27002,ftd,167,123,44,5
27002,dtf,124,80,43,4
27003,ftd,130,98,32,12
27003,dtf,100,67,32,4
27006,ftd,144,116,28,10
27006,dtf,70,41,28,5
27007,ftd,163,113,50,6
27007,dtf,126,76,49,3
27009,ftd,116,80,36,13
27009,dtf,102,66,35,6
27021,ftd,136,108,28,9
27021,dtf,75,46,28,6
27023,ftd,151,122,29,13
27023,dtf,101,71,29,4
27025,ftd,148,121,27,7
27025,dtf,70,42,27,4
27026,ftd,136,109,27,14
27026,dtf,78,50,27,3
27029,ftd,135,102,33,12
27029,dtf,104,70,33,4
27030,ftd,149,120,29,6
27030,dtf,86,56,29,8
27032,ftd,52,44,7,4
27032,dtf,26,18,8,1
27034,ftd,189,132,56,5
27034,dtf,136,80,56,2
27035,ftd,156,115,41,10
27035,dtf,97,56,40,3
27038,ftd,246,154,91,3
27038,dtf,170,79,91,1
27041,ftd,80,54,26,15
27041,dtf,62,35,26,6
27042,ftd,156,122,34,9
27042,dtf,81,46,34,3
27043,ftd,184,129,55,3
27043,dtf,143,88,54,1
27047,ftd,245,159,85,2
27047,dtf,169,84,85,2
27049,ftd,123,93,30,13
27049,dtf,76,45,30,4
27051,ftd,199,158,41,8
27051,dtf,114,73,40,3
27062,ftd,140,111,29,11
27062,dtf,91,61,29,4
27064,ftd,108,92,15,12
27064,dtf,57,41,16,0
27065,ftd,141,113,28,13
27065,dtf,82,53,28,2
27071,ftd,118,79,39,11
27071,dtf,98,59,38,4
27073,ftd,88,55,33,13
27073,dtf,74,41,32,6
27077,ftd,175,148,26,1
27077,dtf,106,79,27,0
27079,ftd,144,111,33,13
27079,dtf,104,70,33,3
27080,ftd,135,95,40,12
27080,dtf,106,66,39,3
27084,ftd,204,161,43,9
27084,dtf,102,59,42,2
27087,ftd,46,28,18,11
27087,dtf,46,27,18,11
27089,ftd,150,109,41,5
27089,dtf,129,88,40,3
27090,ftd,189,151,37,12
27090,dtf,77,40,37,1
28001,ftd,137,111,26,20
28001,dtf,59,32,26,4
28003,ftd,233,187,45,2
28003,dtf,131,85,46,0
28008,ftd,135,108,27,13
28008,dtf,71,44,26,3
28009,ftd,111,84,27,13
28009,dtf,65,37,27,7
28012,ftd,122,94,28,10
28012,dtf,71,42,28,8
28015,ftd,65,61,3,1
28015,dtf,37,33,4,1
28018,ftd,141,114,27,9
28018,dtf,64,36,27,4
28022,ftd,99,72,27,14
28022,dtf,63,35,27,8
28023,ftd,101,73,28,14
28023,dtf,60,31,28,6
28024,ftd,124,97,27,13
28024,dtf,64,36,27,7
28026,ftd,122,95,27,10
28026,dtf,77,49,27,7
28031,ftd,189,148,40,7
28031,dtf,82,42,40,2
28033,ftd,218,134,83,1
28033,dtf,161,78,83,0
28039,ftd,273,205,68,0
28039,dtf,156,88,67,1
28040,ftd,170,145,25,7
28040,dtf,85,59,25,7
28043,ftd,131,104,27,14
28043,dtf,71,43,27,1
28044,ftd,42,28,14,14
28044,dtf,35,20,14,8
28046,ftd,113,87,26,15
28046,dtf,60,33,26,4
28048,ftd,145,116,29,10
28048,dtf,92,62,29,5
28050,ftd,118,92,26,6
28050,dtf,65,38,26,6
28052,ftd,136,110,26,3
28052,dtf,96,69,26,10
28055,ftd,139,111,28,11
28055,dtf,63,34,28,5
28056,ftd,132,107,25,9
28056,dtf,69,43,25,9
28060,ftd,52,48,3,1
28060,dtf,13,9,4,0
28066,ftd,218,168,50,0
28066,dtf,128,78,49,1
28067,ftd,113,87,26,13
28067,dtf,52,25,26,7
28072,ftd,114,87,27,13
28072,dtf,56,28,27,9
28074,ftd,105,78,27,14
28074,dtf,50,22,27,10
28080,ftd,174,134,40,9
28080,dtf,95,54,40,0
28081,ftd,215,165,50,3
28081,dtf,127,76,50,1
28082,ftd,123,97,26,15
28082,dtf,56,29,26,8
28085,ftd,126,99,27,12
28085,dtf,66,38,27,7
28091,ftd,121,96,25,9
28091,dtf,54,28,25,6
28093,ftd,117,92,25,19
28093,dtf,50,24,25,5
28115,ftd,185,149,35,9
28115,dtf,72,36,36,0
28116,ftd,122,115,6,1
28116,dtf,24,17,7,0
28117,ftd,126,99,27,13
28117,dtf,60,32,27,4
29002,ftd,42,25,17,13
29002,dtf,40,22,17,11
29003,ftd,33,18,15,13
29003,dtf,35,19,15,10
29005,ftd,146,119,27,12
29005,dtf,56,28,27,6
29009,ftd,55,36,19,11
29009,dtf,39,19,19,9
30001,ftd,114,91,23,12
30001,dtf,41,17,23,11
30004,ftd,141,115,26,8
30004,dtf,60,33,26,5
30005,ftd,56,39,17,12
30005,dtf,36,18,17,7
30011,ftd,63,59,3,0
30011,dtf,31,27,4,0
30012,ftd,116,91,25,13
30012,dtf,47,21,25,9
30014,ftd,145,118,27,10
30014,dtf,69,41,27,8
30015,ftd,33,19,14,12
30015,dtf,35,20,14,8
31002,ftd,56,45,11,8
31002,dtf,39,27,11,10
31006,ftd,10,6,3,3
31006,dtf,27,23,4,4
31010,ftd,113,88,25,13
31010,dtf,48,22,25,6
31021,ftd,120,95,25,15
31021,dtf,51,25,25,8
31023,ftd,167,140,27,8
31023,dtf,78,50,27,7
31025,ftd,167,139,28,14
31025,dtf,66,37,28,4
32003,ftd,143,115,28,10
32003,dtf,82,53,28,7
32004,ftd,111,85,26,15
32004,dtf,47,20,26,9
32006,ftd,106,81,25,16
32006,dtf,42,16,25,9
32008,ftd,105,82,23,17
32008,dtf,29,5,23,7
33006,ftd,53,32,21,20
33006,dtf,36,14,21,11
33007,ftd,39,23,16,15
33007,dtf,33,16,16,10
33012,ftd,120,95,25,13
33012,dtf,45,19,25,8
33013,ftd,78,55,23,13
33013,dtf,44,20,23,13
33014,ftd,94,70,24,15
33014,dtf,40,15,24,7
33018,ftd,126,98,28,7
33018,dtf,61,32,28,10
33019,ftd,54,35,19,14
33019,dtf,37,17,19,10
33020,ftd,135,0,0,0
33020,dtf,0,0,0,0
33021,ftd,50,30,20,14
33021,dtf,41,20,20,12
33022,ftd,114,91,23,11
33022,dtf,40,16,23,6
33023,ftd,22,19,2,2
33023,dtf,3,0,3,3
33024,ftd,90,66,24,13
33024,dtf,39,14,24,13
33026,ftd,73,48,25,16
33026,dtf,52,26,25,13
33028,ftd,146,119,27,21
33028,dtf,51,23,27,1
33029,ftd,39,21,18,13
33029,dtf,38,19,18,10
33031,ftd,132,105,27,19
33031,dtf,39,11,27,7
33032,ftd,11,9,1,1
33032,dtf,2,0,2,2
33033,ftd,97,74,23,14
33033,dtf,45,21,23,6
33034,ftd,49,30,19,14
33034,dtf,36,16,19,9
33035,ftd,54,33,21,13
33035,dtf,45,23,21,11
33039,ftd,83,58,25,18
33039,dtf,42,16,25,9
33053,ftd,12,6,6,6
33053,dtf,27,20,6,5
33054,ftd,25,12,13,13
33054,dtf,29,15,13,7
33058,ftd,134,108,26,18
33058,dtf,35,8,26,5
34002,ftd,112,88,24,11
34002,dtf,56,31,24,9
34003,ftd,123,105,17,4
34003,dtf,72,54,18,0
34004,ftd,60,39,21,11
34004,dtf,50,28,21,10
34005,ftd,135,109,26,3
34005,dtf,73,46,26,9
34006,ftd,94,70,24,14
34006,dtf,56,31,24,10
34007,ftd,111,85,26,16
34007,dtf,43,16,26,10
34008,ftd,98,85,12,1
34008,dtf,52,39,13,0
34010,ftd,91,67,24,16
34010,dtf,43,18,24,11
34011,ftd,50,38,12,11
34011,dtf,26,13,12,9
34012,ftd,10,8,1,1
34012,dtf,9,7,2,1
35003,ftd,142,114,28,17
35003,dtf,63,34,28,3
35008,ftd,125,99,26,15
35008,dtf,48,21,26,8
36003,ftd,86,64,22,13
36003,dtf,42,19,22,11
36006,ftd,98,73,25,15
36006,dtf,34,8,25,8
36009,ftd,134,106,28,15
36009,dtf,67,38,28,7
36010,ftd,151,124,27,20
36010,dtf,40,12,27,6
36011,ftd,155,127,28,11
36011,dtf,65,36,28,4
36012,ftd,193,151,42,4
36012,dtf,106,63,42,1
37001,ftd,94,68,26,18
37001,dtf,51,24,26,7
37003,ftd,101,76,25,16
37003,dtf,39,13,25,8
37005,ftd,104,79,25,13
37005,dtf,50,24,25,8
37008,ftd,88,62,26,13
37008,dtf,58,31,26,9
37009,ftd,132,100,31,18
37009,dtf,62,30,32,0
37010,ftd,115,95,19,2
37010,dtf,56,36,20,0
37011,ftd,109,83,26,17
37011,dtf,47,20,26,9
37018,ftd,158,131,27,13
37018,dtf,59,31,27,0
37019,ftd,222,183,39,3
37019,dtf,112,73,38,2
37020,ftd,108,83,25,16
37020,dtf,37,11,25,8
37031,ftd,189,161,28,7
37031,dtf,114,85,28,4
37033,ftd,270,207,63,1
37033,dtf,154,90,63,1
38001,ftd,111,86,25,11
38001,dtf,40,14,25,8
38003,ftd,18,17,1,1
38003,dtf,8,6,1,1
38004,ftd,112,90,22,8
38004,dtf,40,17,22,12
38007,ftd,252,203,49,2
38007,dtf,125,75,49,2
38012,ftd,168,161,6,4
38012,dtf,16,9,7,0
38014,ftd,200,162,38,2
38014,dtf,131,92,38,2
38017,ftd,6,5,1,1
38017,dtf,3,1,1,1
38018,ftd,112,89,23,14
38018,dtf,52,28,23,5
38021,ftd,159,131,28,9
38021,dtf,83,54,28,7
38026,ftd,104,79,25,15
38026,dtf,47,21,25,9
38029,ftd,97,81,16,9
38029,dtf,34,17,16,12
38030,ftd,32,30,2,2
38030,dtf,3,0,2,2
39001,ftd,44,30,14,9
39001,dtf,43,28,14,11
39002,ftd,57,33,24,22
39002,dtf,37,12,24,11
39004,ftd,8,7,1,1
39004,dtf,9,7,1,1
39005,ftd,214,177,37,14
39005,dtf,100,62,37,0
39006,ftd,49,32,17,12
39006,dtf,36,18,17,9
39007,ftd,156,129,27,6
39007,dtf,67,39,27,1
39008,ftd,50,29,21,18
39008,dtf,37,15,21,10
39010,ftd,43,37,5,5
39010,dtf,24,18,6,4
39011,ftd,111,99,11,2
39011,dtf,24,12,12,1
39012,ftd,207,175,32,12
39012,dtf,67,34,32,0
39014,ftd,9,7,1,1
39014,dtf,9,7,2,2
39015,ftd,32,28,3,3
39015,dtf,38,34,4,1
39016,ftd,47,32,15,12
39016,dtf,37,21,15,8
39017,ftd,143,114,29,11
39017,dtf,54,24,29,11
39019,ftd,14,9,4,4
39019,dtf,23,18,5,4
39020,ftd,26,11,15,15
39020,dtf,29,13,15,5
39021,ftd,68,45,23,15
39021,dtf,53,29,23,11
39022,ftd,149,124,25,18
39022,dtf,41,15,25,2
39023,ftd,9,7,2,2
39023,dtf,19,16,2,2
39025,ftd,127,103,24,10
39025,dtf,52,27,24,10
39027,ftd,24,22,1,1
39027,dtf,17,15,2,2
39028,ftd,19,17,1,1
39028,dtf,22,20,2,1
39029,ftd,96,84,11,3
39029,dtf,48,36,12,0
39034,ftd,76,50,26,20
39034,dtf,40,13,26,10
39035,ftd,33,23,10,6
39035,dtf,32,21,10,6
39036,ftd,28,27,1,1
39036,dtf,14,12,1,1
39037,ftd,23,20,2,2
39037,dtf,33,30,3,1
39042,ftd,30,14,16,16
39042,dtf,30,13,16,3
39049,ftd,256,195,61,0
39049,dtf,144,83,60,1
39052,ftd,164,133,31,9
39052,dtf,73,42,30,3
39054,ftd,164,137,27,11
39054,dtf,77,50,26,4
39056,ftd,51,49,2,2
39056,dtf,8,5,2,0
39061,ftd,16,3,13,13
39061,dtf,46,32,13,2
39065,ftd,2,1,1,1
39065,dtf,3,1,1,1
39069,ftd,162,119,43,5
39069,dtf,117,74,42,1
39072,ftd,60,38,22,17
39072,dtf,39,16,22,9
39078,ftd,64,57,6,2
39078,dtf,23,16,7,1
39081,ftd,85,60,25,18
39081,dtf,40,14,25,9
39087,ftd,164,126,38,11
39087,dtf,80,42,37,0
39088,ftd,7,4,2,2
39088,dtf,9,6,3,3
39095,ftd,157,137,19,3
39095,dtf,77,57,20,0
39099,ftd,63,39,24,20
39099,dtf,38,13,24,5
39101,ftd,18,13,5,5
39101,dtf,22,16,5,3
39105,ftd,91,65,26,17
39105,dtf,43,16,26,9
39108,ftd,21,10,11,11
39108,dtf,27,15,11,4
39114,ftd,10,8,1,1
39114,dtf,9,7,2,2
39120,ftd,18,17,1,1
39120,dtf,6,4,1,1
39125,ftd,8,6,1,1
39125,dtf,7,5,2,1
39127,ftd,8,5,2,2
39127,dtf,10,7,3,2
39141,ftd,115,99,15,2
39141,dtf,38,22,16,0
39142,ftd,34,25,9,5
39142,dtf,38,28,9,5
39143,ftd,60,41,19,13
39143,dtf,37,17,19,8
39144,ftd,75,53,22,17
39144,dtf,39,16,22,10
40003,ftd,120,94,26,17
40003,dtf,46,19,26,8
40004,ftd,130,103,27,15
40004,dtf,66,39,26,6
40005,ftd,119,92,27,19
40005,dtf,44,17,26,6
40006,ftd,167,142,25,10
40006,dtf,52,26,25,6
40007,ftd,135,108,27,12
40007,dtf,51,24,26,6
40009,ftd,117,101,15,2
40009,dtf,73,57,16,0
40010,ftd,131,106,25,10
40010,dtf,61,35,25,9
40011,ftd,102,78,24,13
40011,dtf,49,24,24,5
40012,ftd,15,12,3,3
40012,dtf,13,9,3,2
40013,ftd,120,102,17,10
40013,dtf,86,68,18,0
40016,ftd,20,18,2,2
40016,dtf,9,6,2,2
40017,ftd,151,125,26,20
40017,dtf,35,8,26,0
40018,ftd,74,68,6,4
40018,dtf,40,33,6,1
40020,ftd,148,122,26,14
40020,dtf,43,17,25,2
40021,ftd,150,124,26,14
40021,dtf,46,20,25,5
40022,ftd,92,68,24,16
40022,dtf,42,17,24,5
40033,ftd,13,9,4,4
40033,dtf,19,14,4,2
41001,ftd,171,0,0,0
41001,dtf,0,0,0,0
41003,ftd,133,106,27,16
41003,dtf,54,27,26,6
41004,ftd,103,90,12,3
41004,dtf,29,16,13,0
41005,ftd,120,94,26,18
41005,dtf,45,19,25,4
41006,ftd,142,116,26,19
41006,dtf,41,15,25,4
41009,ftd,67,54,12,4
41009,dtf,94,81,13,0
41011,ftd,147,123,24,13
41011,dtf,44,20,23,3
41012,ftd,143,115,28,17
41012,dtf,65,37,27,3
41013,ftd,141,115,26,21
41013,dtf,37,10,26,0
41014,ftd,141,108,33,12
41014,dtf,72,39,32,1
41016,ftd,137,111,26,21
41016,dtf,33,7,25,2
41019,ftd,135,109,26,21
41019,dtf,34,8,25,3
41020,ftd,144,117,27,13
41020,dtf,80,53,26,2
41022,ftd,151,122,29,8
41022,dtf,109,80,28,6
41023,ftd,19,17,1,1
41023,dtf,11,9,2,1
41025,ftd,143,114,29,16
41025,dtf,54,25,28,2
41027,ftd,132,107,25,24
41027,dtf,32,6,25,1
41028,ftd,117,92,25,12
41028,dtf,50,25,24,3
41029,ftd,124,99,25,22
41029,dtf,29,3,25,1
42001,ftd,139,119,19,3
42001,dtf,39,19,20,0
42003,ftd,144,115,29,6
42003,dtf,111,81,29,4
42004,ftd,22,18,3,3
42004,dtf,61,57,4,1
42006,ftd,23,12,11,11
42006,dtf,30,18,11,6
42008,ftd,21,18,2,2
42008,dtf,25,22,3,1
42010,ftd,17,9,8,8
42010,dtf,32,23,8,2
42011,ftd,147,126,20,2
42011,dtf,83,62,21,0
42016,ftd,15,8,7,7
42016,dtf,34,26,7,2
42017,ftd,196,163,33,3
42017,dtf,89,56,32,2
42024,ftd,16,10,6,5
42024,dtf,35,28,6,3
42026,ftd,14,8,6,6
42026,dtf,27,20,6,2
42027,ftd,31,28,2,2
42027,dtf,54,51,3,1
43005,ftd,16,5,10,10
43005,dtf,34,23,11,2
43006,ftd,68,46,22,18
43006,dtf,45,22,22,8
43007,ftd,85,61,24,19
43007,dtf,43,18,24,7
43008,ftd,32,27,4,3
43008,dtf,52,47,5,0
43009,ftd,121,94,27,21
43009,dtf,52,24,27,6
43014,ftd,41,34,6,6
43014,dtf,76,69,7,3
43017,ftd,73,54,19,14
43017,dtf,33,13,19,10
43018,ftd,26,16,10,10
43018,dtf,29,18,10,3
43021,ftd,24,13,10,10
43021,dtf,38,27,11,2
44001,ftd,41,26,15,12
44001,dtf,37,21,15,5
44002,ftd,29,21,7,5
44002,dtf,63,55,8,2
44006,ftd,35,29,5,3
44006,dtf,65,59,6,1
44009,ftd,41,16,25,15
44009,dtf,64,39,24,6
44011,ftd,158,130,28,11
44011,dtf,53,24,28,3
45001,ftd,110,81,29,16
45001,dtf,72,43,28,5
45003,ftd,153,123,30,13
45003,dtf,69,39,29,2
45004,ftd,142,111,31,14
45004,dtf,79,48,30,3
45005,ftd,156,126,30,8
45005,dtf,85,54,30,2
45009,ftd,108,80,28,23
45009,dtf,54,25,28,4
45012,ftd,111,85,26,23
45012,dtf,52,26,25,3
46003,ftd,136,103,33,12
46003,dtf,85,52,32,2
46005,ftd,230,176,54,7
46005,dtf,114,60,53,1
46008,ftd,121,91,30,16
46008,dtf,67,37,29,2
46014,ftd,117,90,27,21
46014,dtf,54,27,26,7
47001,ftd,128,98,30,17
47001,dtf,71,41,29,2
47004,ftd,111,82,29,19
47004,dtf,72,43,28,2
47005,ftd,189,154,35,11
47005,dtf,92,57,34,2
47008,ftd,138,107,31,14
47008,dtf,72,41,30,5
47009,ftd,76,48,28,23
47009,dtf,52,24,27,3
47011,ftd,145,110,35,14
47011,dtf,52,17,34,1
47014,ftd,162,126,36,9
47014,dtf,80,44,35,1
47018,ftd,175,140,35,12
47018,dtf,95,60,34,2
48003,ftd,72,48,24,19
48003,dtf,60,36,23,3
48004,ftd,139,106,33,15
48004,dtf,74,41,32,2
48005,ftd,64,38,26,24
48005,dtf,34,7,26,3
48011,ftd,99,71,28,18
48011,dtf,55,27,27,1
49001,ftd,105,76,29,21
49001,dtf,59,30,28,3
49002,ftd,42,23,19,18
49002,dtf,39,19,19,2
49004,ftd,85,59,26,23
49004,dtf,50,24,25,2
50001,ftd,113,85,28,19
50001,dtf,55,26,28,4
50002,ftd,145,114,31,13
50002,dtf,70,39,30,3
50006,ftd,114,86,28,17
50006,dtf,46,18,27,3
50007,ftd,155,123,32,15
50007,dtf,78,46,31,4
50008,ftd,166,135,31,15
50008,dtf,67,36,30,2
50011,ftd,148,117,31,17
50011,dtf,62,31,30,2
51001,ftd,95,71,24,21
51001,dtf,43,18,24,8
52004,ftd,143,116,27,25
52004,dtf,61,33,27,2
52005,ftd,103,78,25,19
52005,dtf,53,27,25,8
52006,ftd,133,107,26,10
52006,dtf,69,42,26,7
52007,ftd,136,108,28,19
52007,dtf,53,25,27,6
52009,ftd,104,78,26,14
52009,dtf,58,31,26,5
52010,ftd,136,107,29,13
52010,dtf,71,41,29,4
52011,ftd,100,73,27,20
52011,dtf,59,31,27,7
52015,ftd,100,75,25,14
52015,dtf,49,23,25,10
52016,ftd,120,95,25,11
52016,dtf,61,35,25,6
53005,ftd,114,88,26,16
53005,dtf,58,32,25,7
53006,ftd,137,110,27,16
53006,dtf,68,41,26,8
53007,ftd,149,122,27,11
53007,dtf,61,33,27,6
53008,ftd,93,68,25,20
53008,dtf,42,16,25,8
53009,ftd,113,87,26,15
53009,dtf,67,41,25,7
53013,ftd,122,95,27,16
53013,dtf,52,24,27,6
53017,ftd,122,94,28,18
53017,dtf,57,28,28,8
53018,ftd,107,81,26,17
53018,dtf,63,37,25,8
53022,ftd,105,78,27,19
53022,dtf,57,30,26,9
53023,ftd,67,42,25,20
53023,dtf,47,21,25,7
53028,ftd,72,49,23,14
53028,dtf,49,26,22,6
54001,ftd,85,59,26,16
54001,dtf,59,32,26,13
54002,ftd,116,89,27,14
54002,dtf,47,19,27,10
54003,ftd,135,105,30,18
54003,dtf,68,37,30,2
54004,ftd,186,154,32,7
54004,dtf,95,62,32,2
54005,ftd,103,75,28,20
54005,dtf,67,38,28,6
54007,ftd,166,138,28,7
54007,dtf,73,44,28,4
54008,ftd,103,76,27,19
54008,dtf,59,31,27,9
54011,ftd,140,115,25,8
54011,dtf,60,34,25,9
54012,ftd,119,94,25,9
54012,dtf,56,30,25,11
54015,ftd,153,124,29,15
54015,dtf,45,16,28,1
