gauge_id,direction,total_precursor_events,superseded,consumed,consumed_but_gap_excluded
27021,ftd,115,86,29,13
27021,dtf,66,36,29,3
27023,ftd,135,107,28,11
27023,dtf,71,42,28,1
27025,ftd,135,106,29,13
27025,dtf,60,30,29,1
27026,ftd,123,95,28,15
27026,dtf,63,34,28,1
27029,ftd,125,97,28,13
27029,dtf,71,42,28,1
27030,ftd,127,99,28,6
27030,dtf,76,47,28,4
27032,ftd,77,62,14,14
27032,dtf,29,14,15,0
27034,ftd,182,144,38,13
27034,dtf,121,83,37,0
27035,ftd,171,142,29,11
27035,dtf,79,50,28,0
27038,ftd,244,187,57,5
27038,dtf,174,117,56,1
27041,ftd,54,33,21,12
27041,dtf,54,32,21,6
27042,ftd,118,89,29,17
27042,dtf,81,51,29,1
27043,ftd,184,150,34,8
27043,dtf,125,91,33,0
27047,ftd,243,193,50,8
27047,dtf,162,112,49,0
27049,ftd,80,54,26,18
27049,dtf,63,36,26,2
27051,ftd,171,142,29,8
27051,dtf,81,51,29,1
27062,ftd,120,91,29,11
27062,dtf,77,47,29,1
27064,ftd,71,47,24,10
27064,dtf,99,74,24,0
27065,ftd,132,104,28,12
27065,dtf,64,35,28,2
27071,ftd,109,80,29,18
27071,dtf,80,50,29,1
27073,ftd,75,46,29,15
27073,dtf,75,45,29,3
27077,ftd,114,60,54,4
27077,dtf,235,180,54,0
27079,ftd,142,114,28,13
27079,dtf,77,48,28,2
27080,ftd,135,107,28,15
27080,dtf,85,57,27,2
27084,ftd,200,169,31,9
27084,dtf,91,60,30,1
27087,ftd,24,15,9,6
27087,dtf,46,36,9,5
27089,ftd,134,105,29,7
27089,dtf,91,61,29,1
27090,ftd,184,153,31,7
27090,dtf,76,45,30,0
28001,ftd,121,92,29,17
28001,dtf,36,6,29,0
28003,ftd,207,109,98,3
28003,dtf,311,213,97,1
28008,ftd,145,117,28,17
28008,dtf,64,35,28,0
28009,ftd,104,79,25,15
28009,dtf,61,35,25,5
28012,ftd,123,98,25,11
28012,dtf,67,41,25,1
28015,ftd,23,17,5,0
28015,dtf,91,85,6,1
28018,ftd,137,109,28,13
28018,dtf,66,37,28,2
28022,ftd,94,70,24,15
28022,dtf,61,36,24,4
28023,ftd,110,82,28,18
28023,dtf,53,24,28,4
28024,ftd,102,77,25,15
28024,dtf,58,32,25,3
28026,ftd,110,84,26,11
28026,dtf,72,45,26,4
28031,ftd,195,165,30,9
28031,dtf,80,50,29,0
28033,ftd,213,161,52,2
28033,dtf,153,101,51,0
28039,ftd,254,200,54,0
28039,dtf,161,107,53,0
28040,ftd,115,93,22,3
28040,dtf,88,65,22,4
28043,ftd,104,76,28,17
28043,dtf,56,27,28,3
28044,ftd,31,21,10,10
28044,dtf,33,22,10,6
28046,ftd,123,95,28,18
28046,dtf,53,24,28,2
28048,ftd,123,95,28,13
28048,dtf,74,45,28,4
28050,ftd,99,75,24,9
28050,dtf,63,38,24,3
28052,ftd,103,81,22,5
28052,dtf,85,62,22,9
28055,ftd,130,102,28,16
28055,dtf,59,30,28,1
28056,ftd,121,95,26,8
28056,dtf,65,38,26,3
28060,ftd,14,9,4,2
28060,dtf,14,9,5,0
28066,ftd,209,166,43,1
28066,dtf,130,86,43,1
28067,ftd,110,82,28,15
28067,dtf,56,27,28,3
28072,ftd,80,62,18,6
28072,dtf,50,31,18,10
28074,ftd,103,78,25,13
28074,dtf,54,28,25,2
28080,ftd,163,117,46,14
28080,dtf,109,62,46,0
28081,ftd,186,139,47,1
28081,dtf,157,109,47,0
28082,ftd,115,89,26,11
28082,dtf,62,35,26,5
28085,ftd,89,65,24,14
28085,dtf,60,35,24,7
28091,ftd,101,79,22,8
28091,dtf,57,34,22,5
28093,ftd,104,78,26,18
28093,dtf,57,30,26,1
28115,ftd,199,152,47,15
28115,dtf,100,52,47,1
28116,ftd,76,51,24,3
28116,dtf,73,48,25,0
28117,ftd,104,78,26,16
28117,dtf,53,26,26,3
29002,ftd,21,14,7,6
29002,dtf,39,31,7,6
29003,ftd,17,12,5,5
29003,dtf,39,33,5,3
29005,ftd,111,85,26,19
29005,dtf,56,29,26,2
29009,ftd,33,22,11,6
29009,dtf,52,40,11,7
30001,ftd,76,58,18,7
30001,dtf,50,31,18,3
30004,ftd,139,113,26,8
30004,dtf,60,33,26,3
30005,ftd,32,20,12,11
30005,dtf,39,26,12,7
30011,ftd,15,8,7,3
30011,dtf,19,11,7,0
30012,ftd,95,70,25,19
30012,dtf,45,19,25,3
30014,ftd,117,93,24,7
30014,dtf,67,42,24,5
30015,ftd,11,3,8,7
30015,dtf,35,26,8,7
31002,ftd,20,14,6,4
31002,dtf,52,45,6,5
31006,ftd,8,4,4,4
31006,dtf,29,24,4,4
31010,ftd,96,73,23,10
31010,dtf,48,24,23,2
31021,ftd,97,75,22,13
31021,dtf,45,22,22,4
31023,ftd,144,119,25,10
31023,dtf,71,45,25,5
31025,ftd,141,113,28,15
31025,dtf,59,30,28,2
32003,ftd,117,93,24,11
32003,dtf,75,50,24,3
32004,ftd,81,62,19,7
32004,dtf,60,40,19,3
32006,ftd,82,64,18,8
32006,dtf,44,25,18,2
32008,ftd,82,64,18,13
32008,dtf,33,14,18,1
33006,ftd,38,24,14,11
33006,dtf,45,30,14,4
33007,ftd,28,16,12,9
33007,dtf,38,25,12,9
33012,ftd,114,89,25,13
33012,dtf,53,27,25,4
33013,ftd,71,52,19,7
33013,dtf,44,24,19,7
33014,ftd,71,52,19,12
33014,dtf,45,25,19,5
33018,ftd,93,71,22,10
33018,dtf,69,46,22,5
33019,ftd,46,31,15,10
33019,dtf,40,24,15,4
33020,ftd,118,0,0,0
33020,dtf,0,0,0,0
33021,ftd,30,18,12,7
33021,dtf,43,30,12,7
33022,ftd,95,72,23,9
33022,dtf,55,31,23,4
33023,ftd,6,5,1,1
33023,dtf,6,4,1,0
33024,ftd,62,44,18,9
33024,dtf,43,24,18,4
33026,ftd,58,41,17,8
33026,dtf,68,50,17,4
33028,ftd,118,89,29,21
33028,dtf,63,33,29,0
33029,ftd,25,14,11,7
33029,dtf,40,28,11,8
33031,ftd,117,91,26,15
33031,dtf,42,15,26,4
33032,ftd,0,0,0,0
33032,dtf,9,0,0,0
33033,ftd,79,57,22,14
33033,dtf,49,26,22,6
33034,ftd,42,30,12,6
33034,dtf,47,34,12,5
33035,ftd,50,34,16,6
33035,dtf,53,36,16,6
33039,ftd,74,51,23,12
33039,dtf,53,29,23,5
33053,ftd,9,6,3,3
33053,dtf,35,31,3,2
33054,ftd,20,12,8,8
33054,dtf,34,25,8,4
33058,ftd,102,77,25,15
33058,dtf,39,13,25,2
34002,ftd,73,51,22,9
34002,dtf,77,54,22,7
34003,ftd,62,29,33,4
34003,dtf,212,178,33,1
34004,ftd,46,30,16,8
34004,dtf,62,45,16,5
34005,ftd,84,58,26,2
34005,dtf,82,55,26,9
34006,ftd,63,44,19,10
34006,dtf,63,43,19,6
34007,ftd,84,63,21,14
34007,dtf,48,26,21,2
34008,ftd,44,18,26,2
34008,dtf,199,172,26,1
34010,ftd,59,41,18,10
34010,dtf,56,37,18,6
34011,ftd,19,12,7,7
34011,dtf,33,25,7,6
34012,ftd,2,1,1,1
34012,dtf,5,3,1,1
35003,ftd,119,92,27,17
35003,dtf,68,40,27,5
35008,ftd,91,68,23,12
35008,dtf,52,28,23,2
36003,ftd,46,34,12,6
36003,dtf,41,28,12,4
36006,ftd,87,66,21,12
36006,dtf,42,20,21,3
36009,ftd,112,84,28,15
36009,dtf,74,45,28,7
36010,ftd,141,113,28,19
36010,dtf,54,25,28,4
36011,ftd,121,94,27,11
36011,dtf,67,39,27,3
36012,ftd,163,127,36,7
36012,dtf,127,90,36,1
37001,ftd,87,63,24,14
37001,dtf,58,33,24,3
37003,ftd,70,50,20,12
37003,dtf,41,20,20,5
37005,ftd,72,52,20,10
37005,dtf,59,38,20,3
37008,ftd,80,56,24,13
37008,dtf,64,39,24,4
37009,ftd,94,58,36,18
37009,dtf,92,55,36,0
37010,ftd,96,61,35,9
37010,dtf,121,85,35,0
37011,ftd,80,58,22,13
37011,dtf,48,25,22,4
37018,ftd,137,112,25,11
37018,dtf,72,46,25,2
37019,ftd,199,158,41,1
37019,dtf,127,85,41,0
37020,ftd,82,60,22,14
37020,dtf,48,25,22,3
37031,ftd,133,108,25,10
37031,dtf,118,92,25,4
37033,ftd,255,193,62,0
37033,dtf,182,120,61,0
38001,ftd,95,75,20,10
38001,dtf,39,18,20,5
38003,ftd,0,0,0,0
38003,dtf,17,0,0,0
38004,ftd,60,44,16,6
38004,dtf,39,22,16,7
38007,ftd,221,175,46,0
38007,dtf,149,102,46,1
38012,ftd,65,39,26,5
38012,dtf,82,55,26,0
