metric,h_stat,pvalue,significant
delta_gap,117.08238544625229,3.766023592120953e-26,True
delta_freq,155.40287932390032,1.7976019017870307e-34,True
delta_recovery_rate,75.23630205931772,4.5988006959938044e-17,True
delta_drought_dur,102.36385304276466,5.915231399624099e-23,True
delta_flood_peak,37.626241648675204,6.7540681525631e-09,True
delta_sm_drought_end,8.500211021206496,0.014262728960470053,True
delta_sm_flood_onset,12.398151560551241,0.0020313071431378054,True
